Zeta Zeros,#FF00FF
0.5,1786.342201179
0.5,1787.049273087
0.5,1788.215123480
0.5,1789.242179964
0.5,1790.449562370
0.5,1791.254409819
0.5,1792.616102735
0.5,1793.525390652
0.5,1794.178482007
0.5,1796.465140537
0.5,1797.376335671
0.5,1798.147067458
0.5,1799.231647210
0.5,1800.024724020
0.5,1801.309636945
0.5,1802.301283491
0.5,1803.796843813
0.5,1804.904160975
0.5,1806.289667019
0.5,1806.578391751
0.5,1808.714431865
0.5,1809.119273788
0.5,1810.108892988
0.5,1810.873719159
0.5,1812.420077002
0.5,1814.024140348
0.5,1814.973082363
0.5,1816.338611220
0.5,1816.758023365
0.5,1817.710608563
0.5,1819.260334099
0.5,1820.187882187
0.5,1821.305708365
0.5,1822.427671440
0.5,1823.766265896
0.5,1825.213676893
0.5,1825.915683615
0.5,1826.795455271
0.5,1828.211270500
0.5,1828.621091758
0.5,1829.832529710
0.5,1831.936379902
0.5,1832.984940244
0.5,1833.273239033
0.5,1834.721559749
0.5,1835.883754438
0.5,1836.827672516
0.5,1838.086943306
0.5,1838.640288708
0.5,1840.195563473
0.5,1841.478582571
0.5,1842.875955279
0.5,1843.771057743
0.5,1844.759043650
0.5,1845.417534146
0.5,1846.353253421
0.5,1848.330980622
0.5,1848.722760911
0.5,1850.601184048
0.5,1851.400361995
0.5,1852.342204733
0.5,1853.519342921
0.5,1854.855632116
0.5,1855.592934937
0.5,1856.389179154
0.5,1857.498074815
0.5,1859.495271569
0.5,1860.541388109
0.5,1861.379671547
0.5,1862.121464929
0.5,1863.425464845
0.5,1864.353981336
0.5,1865.367433794
0.5,1866.836547019
0.5,1868.085190999
0.5,1868.706745684
0.5,1870.421471768
0.5,1871.416043098
0.5,1872.441566428
0.5,1872.865667638
0.5,1874.508361413
0.5,1874.913774010
0.5,1877.095064167
0.5,1878.022251483
0.5,1879.153303090
0.5,1880.082325419
0.5,1880.611766480
0.5,1882.321974797
0.5,1883.408724270
0.5,1884.005778350
0.5,1885.198075130
0.5,1887.053894807
0.5,1887.808841417
0.5,1888.938182637
0.5,1890.348128614
0.5,1890.612128588
0.5,1891.678510540
0.5,1892.867701336
0.5,1894.558537572
0.5,1895.697155654
0.5,1896.585494347
0.5,1897.513692860
0.5,1898.829372819
0.5,1900.006144829
0.5,1900.571884272
0.5,1901.891305751
0.5,1902.805059207
0.5,1904.089325323
0.5,1906.102756198
0.5,1906.597678004
0.5,1907.332780124
0.5,1908.433063045
0.5,1909.465930026
0.5,1910.733659616
0.5,1911.704690943
0.5,1913.182489776
0.5,1914.352300052
0.5,1915.054629333
0.5,1916.606371840
0.5,1917.344704042
0.5,1918.786498910
0.5,1919.207778398
0.5,1919.937457371
0.5,1922.101625622
0.5,1923.280837936
0.5,1924.055831101
0.5,1925.231987975
0.5,1926.211583080
0.5,1926.820092795
0.5,1928.417518550
0.5,1929.487560181
0.5,1930.258387180
0.5,1931.760069437
0.5,1932.875754550
0.5,1934.416436369
0.5,1934.907943434
0.5,1935.924848804
0.5,1936.873093814
0.5,1937.968633498
0.5,1939.050029151
0.5,1940.977326706
0.5,1941.822862216
0.5,1942.633568692
0.5,1943.367947449
0.5,1945.153796306
0.5,1945.922716949
0.5,1946.609945362
0.5,1947.917047738
0.5,1949.030030074
0.5,1950.743201553
0.5,1951.536695873
0.5,1952.850129212
0.5,1953.448556325
0.5,1954.418588175
0.5,1955.315809284
0.5,1956.848164578
0.5,1958.314403555
0.5,1958.851883463
0.5,1960.418845269
0.5,1961.359277880
0.5,1962.233571849
0.5,1963.621184573
0.5,1964.357390938
0.5,1965.377829505
0.5,1966.117658574
0.5,1968.471602019
0.5,1969.047617547
0.5,1970.305009517
0.5,1970.855547580
0.5,1971.970312805
0.5,1973.182663406
0.5,1974.347201910
0.5,1975.080610302
0.5,1977.173943698
0.5,1977.271446200
0.5,1978.801448168
0.5,1980.371772287
0.5,1980.910043091
0.5,1981.748768897
0.5,1982.663279195
0.5,1983.923804622
0.5,1985.416540175
0.5,1986.757107716
0.5,1987.873473361
0.5,1988.251876807
0.5,1989.702002708
0.5,1990.478352526
0.5,1992.001706394
0.5,1992.784987875
0.5,1993.577493138
0.5,1995.168739612
0.5,1996.796176966
0.5,1997.390914060
0.5,1998.279006926
0.5,1999.545764176
0.5,2000.434515302
0.5,2000.929620689
0.5,2002.896408374
0.5,2004.139669233
0.5,2005.077848124
0.5,2005.900934886
0.5,2007.125180170
0.5,2008.418240330
0.5,2009.176634123
0.5,2010.153324768
0.5,2011.020705074
0.5,2012.538935477
0.5,2013.872097714
0.5,2015.186728609
0.5,2016.029638032
0.5,2016.800075656
0.5,2017.386767252
0.5,2019.264600216
0.5,2019.884367140
0.5,2021.196042769
0.5,2022.545617685
0.5,2023.572911777
0.5,2024.488262158
0.5,2025.878906202
0.5,2026.738258912
0.5,2027.573317056
0.5,2028.582459354
0.5,2029.385479551
0.5,2031.750550691
0.5,2032.420780856
0.5,2033.017892746
0.5,2034.554828789
0.5,2035.077440096
0.5,2036.527526483
0.5,2037.217111094
0.5,2038.841738251
0.5,2039.443218740
0.5,2040.839119673
0.5,2042.344586251
0.5,2043.217116563
0.5,2044.121593292
0.5,2045.037320860
0.5,2045.802760432
0.5,2047.098336346
0.5,2048.454094066
0.5,2049.847525606
0.5,2050.906055385
0.5,2051.718388196
0.5,2052.407790192
0.5,2054.059916898
0.5,2055.180267326
0.5,2055.572602899
0.5,2056.620866690
0.5,2058.450651119
0.5,2059.448021744
0.5,2060.868247208
0.5,2061.367059202
0.5,2062.572650920
0.5,2063.283559498
0.5,2064.304867700
0.5,2065.832672282
0.5,2066.985229378
0.5,2068.345638527
0.5,2068.669941083
0.5,2070.504717593
0.5,2071.377083170
0.5,2071.990454815
0.5,2073.397603716
0.5,2074.171064902
0.5,2075.028065545
0.5,2077.117570137
0.5,2078.155484639
0.5,2078.939288115
0.5,2079.567628462
0.5,2080.910343458
0.5,2081.799686564
0.5,2083.300276859
0.5,2083.779992550
0.5,2085.389813692
0.5,2086.580318534
0.5,2087.473340988
0.5,2088.712281199
0.5,2090.036206757
0.5,2090.447550027
0.5,2091.221580661
0.5,2092.473218110
0.5,2094.335917469
0.5,2095.138256660
0.5,2096.346529979
0.5,2097.371606357
0.5,2097.951922200
0.5,2099.311651265
0.5,2100.593745237
0.5,2101.135489459
0.5,2102.535100215
0.5,2103.390454809
0.5,2105.372206592
0.5,2105.994704339
0.5,2107.172362432
0.5,2107.617911408
0.5,2108.938384889
0.5,2109.963143181
0.5,2110.822371848
0.5,2112.907087523
0.5,2113.483966448
0.5,2114.396137326
0.5,2115.506602795
0.5,2116.900056068
0.5,2117.722399441
0.5,2118.618646217
0.5,2119.456428469
0.5,2120.691562592
0.5,2122.465151175
0.5,2123.344042303
0.5,2124.370368738
0.5,2125.512400029
0.5,2125.958784840
0.5,2126.975711193
0.5,2128.752290554
0.5,2129.406080228
0.5,2130.555102283
0.5,2132.080620993
0.5,2132.798516468
0.5,2134.154933985
0.5,2134.950772504
0.5,2136.086897525
0.5,2136.967470548
0.5,2137.509940526
0.5,2139.380759985
0.5,2140.949362639
0.5,2141.710035960
0.5,2142.355043196
0.5,2143.374444181
0.5,2144.895337431
0.5,2145.505753734
0.5,2146.625894476
0.5,2147.785367346
0.5,2149.151849383
0.5,2149.910639858
0.5,2151.776885116
0.5,2152.390226597
0.5,2153.011964165
0.5,2154.263623952
0.5,2154.935345848
0.5,2156.394727256
0.5,2157.856489565
0.5,2158.878072291
0.5,2159.902286017
0.5,2160.853062328
0.5,2161.692172189
0.5,2163.107122286
0.5,2164.049720356
0.5,2165.011437174
0.5,2165.503949023
0.5,2167.693444255
0.5,2168.890615852
0.5,2169.263829283
0.5,2170.787074973
0.5,2171.396361926
0.5,2172.250962828
0.5,2173.528296969
0.5,2174.745020803
0.5,2176.204119466
0.5,2176.939451699
0.5,2178.004209155
0.5,2179.232185030
0.5,2180.495318259
0.5,2181.252367011
0.5,2181.725783030
0.5,2183.330584017
0.5,2184.103190761
0.5,2185.965528321
0.5,2187.085690959
0.5,2187.798455878
0.5,2188.558763203
0.5,2189.497072903
0.5,2191.093363046
0.5,2191.778017401
0.5,2192.826770540
0.5,2194.231530050
0.5,2195.231687681
0.5,2196.715977667
0.5,2197.258747040
0.5,2198.687512684
0.5,2199.302965321
0.5,2200.351020913
0.5,2200.915953026
0.5,2203.277453731
0.5,2203.906364584
0.5,2204.997801755
0.5,2205.855761246
0.5,2207.172161915
0.5,2207.802741337
0.5,2209.153744400
0.5,2210.208014989
0.5,2210.850941099
0.5,2212.343568400
0.5,2213.700256248
0.5,2214.949925632
0.5,2215.820565691
0.5,2216.296375888
0.5,2217.469375116
0.5,2218.521006913
0.5,2219.799815698
0.5,2220.852158849
0.5,2222.636604588
0.5,2223.055057919
0.5,2223.777772507
0.5,2225.564645117
0.5,2226.332734406
0.5,2227.246229377
0.5,2227.970573882
0.5,2229.127958910
0.5,2230.898690856
0.5,2231.977154074
0.5,2232.924853869
0.5,2233.720222250
0.5,2234.814934531
0.5,2235.546662136
0.5,2236.773643845
0.5,2238.154799519
0.5,2239.167743960
0.5,2240.021209470
0.5,2241.536186524
0.5,2242.621180159
0.5,2243.373668419
0.5,2244.370701700
0.5,2245.565286531
0.5,2246.016558178
0.5,2247.364431251
0.5,2249.550198574
0.5,2249.770766553
0.5,2251.046641942
0.5,2251.845318339
0.5,2252.678432674
0.5,2254.562246994
0.5,2254.759079001
0.5,2255.824565572
0.5,2257.346384683
0.5,2258.501847291
0.5,2259.517842057
0.5,2260.890259417
0.5,2261.660064449
0.5,2262.674430648
0.5,2262.878305381
0.5,2264.676399706
0.5,2265.768446115
0.5,2267.384501068
0.5,2267.879175337
0.5,2269.226998262
0.5,2269.919103217
0.5,2271.326282468
0.5,2272.049015701
0.5,2273.347534053
0.5,2273.956289146
0.5,2275.068664776
0.5,2277.079317757
0.5,2278.012628393
0.5,2278.525942156
0.5,2279.507305841
0.5,2280.870719853
0.5,2281.356483615
0.5,2282.690375138
0.5,2284.056011459
0.5,2285.222242365
0.5,2286.149814141
0.5,2287.046158671
0.5,2288.578849446
0.5,2289.336284710
0.5,2290.241458211
0.5,2291.097663612
0.5,2291.928901252
0.5,2293.896145106
0.5,2294.687918412
0.5,2296.115091188
0.5,2296.998522473
0.5,2297.372647580
0.5,2298.612363366
0.5,2299.961577620
0.5,2301.234125799
0.5,2301.454840352
0.5,2303.295481983
0.5,2304.305138670
0.5,2305.508356789
0.5,2306.517733070
0.5,2307.355553370
0.5,2308.210284635
0.5,2309.370358240
0.5,2309.931122384
0.5,2312.047996450
0.5,2313.190914171
0.5,2313.689359967
0.5,2314.621182114
0.5,2316.049454720
0.5,2316.962494505
0.5,2317.851531864
0.5,2318.826035336
0.5,2320.088523204
0.5,2320.949531629
0.5,2322.812632607
0.5,2323.534274241
0.5,2324.512455232
0.5,2325.557096492
0.5,2325.903015928
0.5,2327.376855820
0.5,2328.634875101
0.5,2329.705723406
0.5,2331.013110290
0.5,2331.942707806
0.5,2332.987765433
0.5,2333.720863374
0.5,2335.531712574
0.5,2335.867153806
0.5,2336.621036786
0.5,2337.761730159
0.5,2339.615683896
0.5,2340.826726707
0.5,2341.324596186
0.5,2342.654041658
0.5,2343.259158955
0.5,2344.311216236
0.5,2345.570483634
0.5,2346.464119530
0.5,2347.934254642
0.5,2348.843423633
0.5,2349.730054258
0.5,2351.455046928
0.5,2352.195701503
0.5,2352.750870075
0.5,2353.912135852
0.5,2354.951081235
0.5,2355.810813978
0.5,2357.608315920
0.5,2358.904705198
0.5,2359.434859076
0.5,2360.314285090
0.5,2361.342541642
0.5,2362.718317923
0.5,2363.495617654
0.5,2364.751176089
0.5,2365.191515064
0.5,2367.249219843
0.5,2367.957701823
0.5,2369.220577767
0.5,2370.093390284
0.5,2371.100747930
0.5,2371.938137795
0.5,2372.440347260
0.5,2374.444230718
0.5,2375.543967037
0.5,2376.355463516
0.5,2377.755407914
0.5,2378.212961680
0.5,2379.726502950
0.5,2380.545657219
0.5,2381.500123710
0.5,2382.530830566
0.5,2383.356013916
0.5,2384.965071641
0.5,2386.430937110
0.5,2387.299084122
0.5,2387.813568556
0.5,2388.748207635
0.5,2389.955988114
0.5,2391.260549872
0.5,2391.754982337
0.5,2393.630593292
0.5,2394.485367856
0.5,2395.270169995
0.5,2396.603878763
0.5,2397.791643762
0.5,2398.558311383
0.5,2399.433832906
0.5,2400.152356522
0.5,2401.482998376
0.5,2403.418798445
0.5,2403.975315149
0.5,2404.921593490
0.5,2406.253988718
0.5,2406.732851182
0.5,2407.715910422
0.5,2409.441502352
0.5,2409.881602683
0.5,2411.126193381
0.5,2412.222935837
0.5,2413.976123195
0.5,2414.379879801
0.5,2415.576893466
0.5,2416.534054628
0.5,2417.278087422
0.5,2418.229443267
0.5,2419.507917163
0.5,2421.142943993
0.5,2422.152084925
0.5,2422.996230123
0.5,2423.504146889
0.5,2425.124760213
0.5,2426.193437542
0.5,2426.907064294
0.5,2427.640896949
0.5,2429.185595990
0.5,2430.265812636
0.5,2431.611135096
0.5,2432.727569299
0.5,2433.705896805
0.5,2433.916873238
0.5,2435.348894365
0.5,2436.191600375
0.5,2437.794076108
0.5,2438.671790794
0.5,2439.927127219
0.5,2440.826160291
0.5,2441.929836550
0.5,2443.033560058
0.5,2443.775436396
0.5,2445.154381015
0.5,2445.744952101
0.5,2446.398523306
0.5,2448.988312286
0.5,2449.231032009
0.5,2450.503650580
0.5,2451.181708310
0.5,2452.283365741
0.5,2453.257485812
0.5,2454.300561842
0.5,2455.482288384
0.5,2456.514551841
0.5,2457.907999090
0.5,2458.546799837
0.5,2460.013579466
0.5,2461.202295375
0.5,2461.731628648
0.5,2462.464294914
0.5,2463.569667295
0.5,2464.927816361
0.5,2466.183097013
0.5,2467.640860784
0.5,2468.186816301
0.5,2469.336263892
0.5,2469.781485032
0.5,2471.539297742
0.5,2472.336417589
0.5,2473.107124735
0.5,2474.237849734
0.5,2475.539353861
0.5,2477.021755096
0.5,2478.014854025
0.5,2478.397597583
0.5,2479.977351981
0.5,2480.433606985
0.5,2481.356767280
0.5,2482.683411519
0.5,2484.503238275
0.5,2485.087590537
0.5,2485.785620712
0.5,2487.333836443
0.5,2488.113831754
0.5,2489.261157452
0.5,2490.051090516
0.5,2491.105516422
0.5,2491.907473934
0.5,2493.489295449
0.5,2494.866177828
0.5,2495.846840420
0.5,2496.485336703
0.5,2497.648465247
0.5,2497.969973967
0.5,2499.862042821
0.5,2500.564386412
0.5,2501.577744672
0.5,2503.185227212
0.5,2504.008933659
0.5,2504.772152511
0.5,2506.305351937
0.5,2507.151885648
0.5,2507.871039580
0.5,2508.766046104
0.5,2509.652997441
0.5,2511.660189787
0.5,2512.538220985
0.5,2513.579517021
0.5,2514.259859060
0.5,2515.286482925
0.5,2516.571049142
0.5,2517.146931880
0.5,2518.552852040
0.5,2519.634252640
0.5,2520.402323516
0.5,2521.885175646
0.5,2523.263480156
0.5,2523.967055819
0.5,2524.642045796
0.5,2525.687993325
0.5,2526.868810059
0.5,2527.418791161
0.5,2529.378043463
0.5,2530.273672273
0.5,2531.543961220
0.5,2531.969384081
0.5,2533.067317099
0.5,2534.408614098
0.5,2535.505886074
0.5,2536.091884922
0.5,2536.867485223
0.5,2538.559826936
0.5,2539.998407119
0.5,2540.531661936
0.5,2541.998729154
0.5,2542.687650514
0.5,2543.343955089
0.5,2544.290953657
0.5,2545.878017730
0.5,2546.761141282
0.5,2548.181615394
0.5,2548.895987575
0.5,2549.996484492
0.5,2551.411141992
0.5,2551.880445960
0.5,2553.275677996
0.5,2553.723069201
0.5,2555.050875291
0.5,2555.832350747
0.5,2558.009105943
0.5,2558.752211368
0.5,2559.234296597
0.5,2560.263289514
0.5,2561.405635748
0.5,2562.426113338
0.5,2563.501718904
0.5,2564.332107854
0.5,2565.975270478
0.5,2566.557557897
0.5,2567.958599725
0.5,2569.043090175
0.5,2569.948111597
0.5,2570.958525662
0.5,2571.540774148
0.5,2572.368208186
0.5,2574.207163950
0.5,2575.404511997
0.5,2576.141011186
0.5,2577.519835533
0.5,2578.070129925
0.5,2578.971298336
0.5,2580.346111565
0.5,2581.398140583
0.5,2582.138733931
0.5,2583.003294535
0.5,2584.758402442
0.5,2585.772739404
0.5,2586.925178957
0.5,2587.591000924
0.5,2588.368210424
0.5,2589.579264554
0.5,2590.371692925
0.5,2591.549378448
0.5,2593.275876805
0.5,2594.023618335
0.5,2594.905011552
0.5,2595.687530139
0.5,2597.546141490
0.5,2597.979353418
0.5,2598.598768320
0.5,2600.121355062
0.5,2600.641952319
0.5,2602.412300558
0.5,2603.628781119
0.5,2604.573564824
0.5,2605.368075916
0.5,2606.243664548
0.5,2607.003639114
0.5,2608.364899649
0.5,2609.552086738
0.5,2610.444520939
0.5,2611.543670381
0.5,2612.956807037
0.5,2613.731929438
0.5,2614.737136165
0.5,2615.847707268
0.5,2616.902118244
0.5,2617.335046935
0.5,2618.292915478
0.5,2620.279393694
0.5,2621.429055213
0.5,2622.048696798
0.5,2622.994507976
0.5,2624.050603855
0.5,2624.909501777
0.5,2626.460502230
0.5,2626.710471396
0.5,2628.098026526
0.5,2629.604139511
0.5,2629.994800764
0.5,2632.043116637
0.5,2632.443658949
0.5,2633.676399940
0.5,2633.966543434
0.5,2635.217331617
0.5,2636.432585995
0.5,2637.510683358
0.5,2639.062573045
0.5,2640.054245882
0.5,2640.462942827
0.5,2641.801744784
0.5,2642.755759063
0.5,2643.970900957
0.5,2644.887867143
0.5,2645.395567279
0.5,2646.689940173
0.5,2648.577429282
0.5,2649.325653552
0.5,2650.058544458
0.5,2651.227331332
0.5,2652.160775242
0.5,2652.770642829
0.5,2653.897069746
0.5,2655.615772326
0.5,2656.238998498
0.5,2657.537760758
0.5,2658.341557629
0.5,2659.658316021
0.5,2660.610245803
0.5,2661.582573758
0.5,2662.183573435
0.5,2663.393945622
0.5,2664.235489083
0.5,2666.030101479
0.5,2666.982849073
0.5,2668.291859038
0.5,2668.663651403
0.5,2669.253744888
0.5,2670.998998582
0.5,2671.918382671
0.5,2672.603779589
0.5,2673.874618711
0.5,2675.271759130
0.5,2676.066490229
0.5,2677.246193893
0.5,2678.538156522
0.5,2679.025281597
0.5,2680.039021546
0.5,2680.843117133
0.5,2681.841051456
0.5,2683.882275551
0.5,2684.529156905
0.5,2685.377113426
0.5,2686.496160151
0.5,2687.489939808
0.5,2688.385081596
0.5,2689.423275981
0.5,2690.633186856
0.5,2691.318382840
0.5,2692.368718959
0.5,2694.102820613
0.5,2695.208957969
0.5,2695.750049240
0.5,2696.695372582
0.5,2697.857558215
0.5,2698.290961320
0.5,2699.942027500
0.5,2700.731207011
0.5,2702.433544847
0.5,2703.143657511
0.5,2703.981714245
0.5,2704.955737553
0.5,2706.528247327
0.5,2707.090764646
0.5,2708.117069229
0.5,2708.476524962
0.5,2710.368359824
0.5,2711.458227864
0.5,2712.786687335
0.5,2713.525289303
0.5,2714.367906689
0.5,2715.339871631
0.5,2716.025049049
0.5,2717.665774871
0.5,2718.308652474
0.5,2719.770998978
0.5,2720.493474899
0.5,2721.798775617
0.5,2723.086082744
0.5,2723.768928850
0.5,2724.523924437
0.5,2725.882989204
0.5,2726.479701034
0.5,2727.274459432
0.5,2729.395041669
0.5,2730.492891807
0.5,2730.797702080
0.5,2732.004049913
0.5,2732.830123558
0.5,2734.200782969
0.5,2734.938856084
0.5,2736.000479107
0.5,2736.922048440
0.5,2738.266444164
0.5,2739.513547296
0.5,2740.311109420
0.5,2741.878852421
0.5,2742.254107878
0.5,2742.993068160
0.5,2743.953469810
0.5,2745.321831898
0.5,2746.714798952
0.5,2747.514097996
0.5,2748.916191066
0.5,2749.643649789
0.5,2750.314083410
0.5,2751.823671457
0.5,2752.715502495
0.5,2753.487796417
0.5,2754.458663083
0.5,2755.416876191
0.5,2757.301868214
0.5,2758.278103328
0.5,2758.858670969
0.5,2759.898613920
0.5,2760.657151540
0.5,2762.082880144
0.5,2762.444580466
0.5,2764.041846252
0.5,2765.407691146
0.5,2766.157035590
0.5,2766.887269747
0.5,2768.664523888
0.5,2769.144698796
0.5,2770.279093644
0.5,2771.017392143
0.5,2771.896293660
0.5,2773.029713424
0.5,2774.670010733
0.5,2775.725707342
0.5,2776.619160308
0.5,2777.512125203
0.5,2778.289695300
0.5,2779.127539134
0.5,2780.771118379
0.5,2781.656070228
0.5,2781.989239655
0.5,2783.943665287
0.5,2784.705283876
0.5,2786.043335739
0.5,2786.702566351
0.5,2787.932021258
0.5,2788.796278014
0.5,2789.197561121
0.5,2790.493080792
0.5,2792.113378557
0.5,2793.301469241
0.5,2794.238093337
0.5,2794.653824666
0.5,2796.034761604
0.5,2797.174539351
0.5,2797.972901230
0.5,2798.798140177
0.5,2800.067444818
0.5,2800.937603116
0.5,2802.224801536
0.5,2803.864955139
0.5,2804.418935677
0.5,2805.205300363
0.5,2806.002732415
0.5,2807.132318371
0.5,2808.153501198
0.5,2809.291652245
0.5,2810.724634083
0.5,2811.460992224
0.5,2812.861997589
0.5,2813.201488028
0.5,2814.656757981
0.5,2815.838653991
0.5,2816.337954816
0.5,2817.458907317
0.5,2817.949462161
0.5,2820.488842021
0.5,2820.660841054
0.5,2821.891930075
0.5,2822.923026217
0.5,2823.866992057
0.5,2824.281884122
0.5,2825.872656692
0.5,2826.712170375
0.5,2828.029973946
0.5,2828.851526591
0.5,2830.087545290
0.5,2831.128425437
0.5,2832.416550858
0.5,2833.138035852
0.5,2833.658717233
0.5,2834.980248463
0.5,2835.775847744
0.5,2837.014472081
0.5,2838.812881529
0.5,2839.485753395
0.5,2840.285754911
0.5,2840.920672973
0.5,2842.332641081
0.5,2843.469837885
0.5,2844.198986963
0.5,2845.025433610
0.5,2846.390776213
0.5,2847.535935530
0.5,2848.770308556
0.5,2849.797086647
0.5,2850.471888197
0.5,2851.678938036
0.5,2852.303726568
0.5,2852.926214765
0.5,2854.832394232
0.5,2855.853721193
0.5,2856.816133544
0.5,2857.736139810
0.5,2858.857860356
0.5,2859.838748954
0.5,2860.577436498
0.5,2862.120208237
0.5,2862.506966278
0.5,2863.363589552
0.5,2864.911426759
0.5,2866.493209756
0.5,2867.149356094
0.5,2868.224163663
0.5,2868.657629194
0.5,2869.843456575
0.5,2870.909506375
0.5,2872.023511114
0.5,2872.858555184
0.5,2874.569154073
0.5,2875.282119166
0.5,2875.889914341
0.5,2877.546649152
0.5,2878.527002624
0.5,2879.119907547
0.5,2879.868973939
0.5,2880.978994738
0.5,2882.153646391
0.5,2884.013657553
0.5,2884.346757790
0.5,2885.773055403
0.5,2886.308874640
0.5,2887.224885507
0.5,2888.394382456
0.5,2889.404168048
0.5,2890.642626362
0.5,2891.280078215
0.5,2892.462624017
0.5,2894.174448737
0.5,2894.746550357
0.5,2895.641103862
0.5,2896.825405168
0.5,2897.428300566
0.5,2898.541353180
0.5,2899.177779837
0.5,2901.263850362
0.5,2902.065102481
0.5,2902.855785528
0.5,2903.957879043
0.5,2904.598196022
0.5,2906.176417597
0.5,2906.923339343
0.5,2907.605736911
0.5,2908.658045520
0.5,2910.028233435
0.5,2911.142903665
0.5,2912.345904726
0.5,2913.522785867
0.5,2914.044611072
0.5,2914.802702224
0.5,2915.685975328
0.5,2917.274173441
0.5,2917.982416702
0.5,2919.321772327
0.5,2920.615555992
0.5,2921.083198935
0.5,2922.396084557
0.5,2923.390932357
0.5,2924.333434995
0.5,2925.261509119
0.5,2926.295436226
0.5,2926.624014686
0.5,2928.761073847
0.5,2930.004366372
0.5,2930.711168697
0.5,2931.069101112
0.5,2932.806414414
0.5,2933.174857162
