0.359966219,-0.392262775,0.342085679,-0.216270968
0.363409908,-0.386950943,0.344856224,-0.213336296
0.366785934,-0.381683754,0.347604533,-0.2103934
0.370096607,-0.376460111,0.350330928,-0.207442535
0.373344134,-0.371278962,0.353035731,-0.204483949
0.376530628,-0.366139294,0.355719266,-0.201517884
0.379658113,-0.361040133,0.358381859,-0.198544577
0.382728532,-0.35598054,0.361023832,-0.195564258
0.385743747,-0.35095961,0.363645513,-0.192577153
0.388705547,-0.34597647,0.366247225,-0.189583479
0.391615652,-0.341030276,0.368829295,-0.186583452
0.394475717,-0.336120211,0.371392049,-0.183577278
0.397287333,-0.331245488,0.373935813,-0.180565162
0.400052036,-0.326405342,0.376460915,-0.1775473
0.402771304,-0.321599033,0.378967681,-0.174523886
0.405446563,-0.316825844,0.381456437,-0.171495107
0.408079191,-0.312085079,0.383927512,-0.168461145
0.410670516,-0.307376061,0.386381231,-0.165422178
0.413221825,-0.302698134,0.388817921,-0.162378379
0.41573436,-0.298050661,0.391237911,-0.159329917
0.418209323,-0.29343302,0.393641527,-0.156276956
0.420647879,-0.288844607,0.396029095,-0.153219655
0.423051155,-0.284284835,0.398400942,-0.150158169
0.425420244,-0.27975313,0.400757396,-0.147092649
0.427756206,-0.275248934,0.403098782,-0.144023243
0.430060069,-0.270771702,0.405425427,-0.140950092
0.432332832,-0.266320904,0.407737656,-0.137873335
0.434575462,-0.26189602,0.410035796,-0.134793109
0.436788903,-0.257496544,0.412320173,-0.131709543
0.438974069,-0.253121982,0.414591111,-0.128622766
0.44113185,-0.248771849,0.416848937,-0.125532901
0.443263114,-0.244445673,0.419093973,-0.122440069
0.445368703,-0.240142991,0.421326546,-0.119344387
0.447449438,-0.235863352,0.423546979,-0.116245968
0.449506119,-0.231606312,0.425755597,-0.113144925
0.451539527,-0.227371438,0.427952722,-0.110041364
0.453550421,-0.223158306,0.430138679,-0.106935389
0.455539543,-0.218966498,0.43231379,-0.103827103
0.457507618,-0.214795608,0.434478378,-0.100716604
0.459455351,-0.210645236,0.436632765,-0.097603988
0.461383433,-0.206514991,0.438777273,-0.094489348
0.463292538,-0.202404487,0.440912224,-0.091372776
0.465183326,-0.198313349,0.443037939,-0.088254359
0.467056441,-0.194241206,0.44515474,-0.085134184
0.468912514,-0.190187696,0.447262946,-0.082012334
0.470752161,-0.186152462,0.449362879,-0.078888891
0.472575987,-0.182135155,0.451454858,-0.075763934
0.474384583,-0.178135431,0.453539203,-0.072637539
0.476178528,-0.174152954,0.455616233,-0.069509783
0.477958391,-0.170187391,0.457686268,-0.066380739
0.479724729,-0.166238419,0.459749626,-0.063250477
0.481478086,-0.162305716,0.461806627,-0.060119069
0.483219,-0.15838897,0.463857588,-0.056986582
0.484947996,-0.154487872,0.465902827,-0.053853083
0.486665591,-0.150602118,0.467942662,-0.050718637
0.48837229,-0.146731411,0.46997741,-0.047583307
0.490068593,-0.142875458,0.47200739,-0.044447158
0.491754989,-0.13903397,0.474032918,-0.041310249
0.493431959,-0.135206666,0.47605431,-0.038172641
0.495099977,-0.131393266,0.478071885,-0.035034393
0.496759509,-0.127593499,0.480085954,-0.031895569
0.498411014,-0.123807094,0.482096842,-0.028756208
0.500054942,-0.120033788,0.48410486,-0.025616386
0.501691738,-0.116273321,0.486110325,-0.02247615
0.503321841,-0.112525439,0.48811355,-0.019335558
0.504945682,-0.10878989,0.490114855,-0.016194663
0.506563688,-0.105066429,0.492114554,-0.013053518
0.508176277,-0.101354812,0.494112962,-0.009912181
0.509783864,-0.097654802,0.496110396,-0.006770699
0.511386858,-0.093966165,0.498107172,-0.003629129
0.512985663,-0.090288672,0.500103717,-0.000487523
0.514580677,-0.086622098,0.502100006,0.002654068
0.516172295,-0.082966219,0.504096696,0.005795586
0.517760905,-0.07932082,0.506093988,0.008936984
0.519346892,-0.075685686,0.508092198,0.012078204
0.520930638,-0.072060608,0.510091643,0.015219198
0.522512518,-0.068445381,0.512092638,0.01835991
0.524092905,-0.064839802,0.514095497,0.021500284
0.525672168,-0.061243673,0.516100539,0.024640271
0.527250673,-0.057656802,0.518108074,0.027779807
0.528828781,-0.054078996,0.520118423,0.030918844
0.530406851,-0.050510071,0.522131902,0.034057324
0.531985239,-0.046949842,0.524148826,0.037195188
0.533564297,-0.043398133,0.526169511,0.040332381
0.535144374,-0.039854767,0.528194274,0.04346884
0.536725818,-0.036319573,0.530223432,0.046604511
0.538308973,-0.032792385,0.532257303,0.049739325
0.539894181,-0.029273037,0.534296202,0.052873224
0.541481781,-0.025761371,0.536340449,0.056006144
0.543072111,-0.022257231,0.538390359,0.059138018
0.544665505,-0.018760463,0.540446251,0.062268788
0.546262298,-0.015270921,0.542508445,0.065398376
0.54786282,-0.011788458,0.544577257,0.068526716
0.549467402,-0.008312934,0.546653006,0.071653735
0.55107637,-0.004844212,0.548736011,0.07477936
0.552690051,-0.001382159,0.550826594,0.07790352
0.554308771,0.002073355,0.552925073,0.081026133
0.555932852,0.005522455,0.555031766,0.084147125
0.557562618,0.008965262,0.557146994,0.087266411
0.559198385,0.012401895,0.55927108,0.090383908
0.560923527,0.015834811,0.561404341,0.093499532
0.562489254,0.019257088,0.563547101,0.096613194
0.564144925,0.022675861,0.565699681,0.099724803
0.565807902,0.026088892,0.567862402,0.102834263
0.567478478,0.029496276,0.570035588,0.105941489
0.569156964,0.032898108,0.57221956,0.109046372
0.570843677,0.036294477,0.574414641,0.112148814
0.572538931,0.039685468,0.576621154,0.115248711
0.574243039,0.043071162,0.578839421,0.118345954
0.575956317,0.046451637,0.581069769,0.121440436
0.577679077,0.049826964,0.58331252,0.124532039
0.579411632,0.053197212,0.585568,0.127620653
0.581154296,0.056562446,0.587836531,0.130706151
0.58290738,0.059922724,0.590118439,0.133788414
0.584671199,0.063278101,0.592414048,0.136867313
0.586446064,0.066628629,0.594723688,0.139942716
0.588232288,0.069974353,0.597047681,0.14301449
0.590030184,0.073315315,0.599386353,0.146082494
0.591840066,0.076651551,0.601740031,0.149146593
0.593662246,0.079983094,0.60410904,0.152206633
0.595497037,0.083309971,0.606493708,0.155262467
0.597344753,0.086632204,0.608894359,0.158313943
0.599205709,0.08994981,0.611311324,0.161360889
0.601080218,0.093262804,0.613744925,0.164403157
0.602968596,0.096571191,0.616195492,0.167440571
0.604871156,0.099874975,0.618663352,0.170472962
0.606788216,0.103174153,0.621148829,0.173500151
