Sigma, Rak1 Index Zero
-2.91499999991752,1.06449489444444
-2.91499999991752,1.06459999999999
-2.91499999991752,1.06459489444444
-2.91499999991752,1.06469999999999
-2.91499999991752,1.06469489444444
-2.91499999991752,1.06479999999999
-2.91499999991752,1.06479489444444
-2.91499999991752,1.06489999999999
-2.91499999991752,1.06489489444444
-2.91499999991752,1.06499999999999
-2.91499999991752,1.06499489444444
-2.91499999991752,1.06509999999999
-2.91499999991752,1.06509489444444
-1.70650000005821,1.06519999999999
-1.70650000005821,1.06519489444444
-1.70650000005821,1.06529999999999
-1.70650000005821,1.06529489444444
-1.70650000005821,1.06539999999999
-1.70650000005821,1.06539489444444
-1.70650000005821,1.06549999999999
-1.70650000005821,1.06549489444444
-1.70650000005821,1.06559999999999
-1.70650000005821,1.06559489444444
-1.70650000005821,1.06569999999999
-1.70650000005821,1.06569489444444
-1.70650000005821,1.06579999999999
-1.70650000005821,1.06579489444444
-1.70650000005821,1.06589999999999
-1.70650000005821,1.06589489444444
-1.70650000005821,1.06599999999999
-1.70650000005821,1.06599489444444
-1.70650000005821,1.06609999999999
-1.70650000005821,1.06609489444444
-1.70650000005821,1.06619999999999
-1.70650000005821,1.06619489444444
-1.70650000005821,1.06629999999999
-1.70650000005821,1.06629489444444
-1.70650000005821,1.06639999999999
-1.70650000005821,1.06639489444444
-1.70650000005821,1.06649999999999
-1.70650000005821,1.06649489444444
-1.70650000005821,1.06659999999999
-1.70650000005821,1.06659489444444
-1.70650000005821,1.06669999999999
-1.70650000005821,1.06669489444444
-1.70650000005821,1.06679999999999
-1.70650000005821,1.06679489444444
-1.70650000005821,1.06689999999999
-1.70650000005821,1.06689489444444
-1.70650000005821,1.06699999999999
-1.70650000005821,1.06699489444444
-1.70650000005821,1.06709999999999
-1.70650000005821,1.06709489444444
-1.70650000005821,1.06719999999999
-1.70650000005821,1.06719489444444
-1.70650000005821,1.06729999999999
-1.70650000005821,1.06729489444444
-1.70650000005821,1.06739999999999
-1.70650000005821,1.06739489444444
-1.70650000005821,1.06749999999999
-1.70650000005821,1.06749489444444
-1.70650000005821,1.06759999999999
-1.70650000005821,1.06759489444444
-1.70650000005821,1.06769999999999
-1.70650000005821,1.06769489444444
-1.70650000005821,1.06779999999999
-1.70650000005821,1.06779489444444
-1.70650000005821,1.06789999999999
-1.70650000005821,1.06789489444444
-1.70650000005821,1.06799999999999
-1.70650000005821,1.06799489444444
-1.70650000005821,1.06809999999999
-1.70650000005821,1.06809489444444
-1.70650000005821,1.06819999999999
-1.70650000005821,1.06819489444444
-1.70650000005821,1.06829999999999
-1.70650000005821,1.06829489444444
-1.70650000005821,1.06839999999999
-1.70650000005821,1.06839489444444
-1.70650000005821,1.06849999999999
-1.70650000005821,1.06849489444444
-1.70650000005821,1.06859999999999
-1.70650000005821,1.06859489444444
-1.70650000005821,1.06869999999999
-1.70650000005821,1.06869489444444
-1.70650000005821,1.06879999999999
-1.70650000005821,1.06879489444444
-1.70650000005821,1.06889999999999
-1.70650000005821,1.06889489444444
-1.70650000005821,1.06899999999999
-1.70650000005821,1.06899489444444
