Rak1 10,000 zeros
-0.17021025914347,7182.55809976103
-0.168459291615886,9764.69772976721
-0.16777063296029,3869.97176939794
-0.166823925470001,829.026837274468
-0.166577299965575,9881.22277421373
-0.165444775783549,7584.28715955563
-0.165024938605919,5841.43093852396
-0.164528585539142,7155.0429728599
-0.164343795414889,3488.23803792739
-0.164181033244847,4602.45035711791
-0.163931657334543,6915.65205461206
-0.162807724857985,6038.55114417158
-0.162273260718598,5859.4210123681
-0.160219670753297,8912.47824621665
-0.160043895756707,387.184393663613
-0.159456342559283,1531.9342430196
-0.158818569037684,8869.0036933138
-0.15845626253317,8190.73689470919
-0.158364925738646,4006.66523246551
-0.158123407869415,9010.9386064935
-0.157858307040491,2771.98409340489
-0.156668470299345,464.336178691868
-0.156403183456724,9816.9639895644
-0.156004149956938,8780.23799028663
-0.154168410412863,9364.12796574044
-0.154031929851405,2115.1458064072
-0.15353731486692,8212.94256310082
-0.153485664583289,8706.51988866402
-0.152668812294781,4458.65179776407
-0.152573990331397,3241.03935726253
-0.15224943598993,6172.28906477136
-0.151989052306029,3832.17701089796
-0.15116640417281,1560.43536334336
-0.148772486092751,3804.36718482493
-0.148257578521808,9122.07008517847
-0.146745592352703,8381.25938234211
-0.145844246946377,7219.51234953288
-0.145606439887028,8626.43608914048
-0.144896142258371,9636.26421459644
-0.144750729564803,5046.81534896828
-0.141856560503247,5538.74892854481
-0.141478791129702,7303.33531989509
-0.141214367749641,7198.39694822982
-0.14119491050528,2220.18464707927
-0.140320463706561,8673.5888043296
-0.140053366812537,6426.95635872332
-0.139905684125723,5169.10821622379
-0.139889646701085,3485.6483852063
-0.139351960783182,8512.24313751514
-0.13908425855317,2265.19398647039
-0.139013969949699,8554.52722891766
-0.13758995836055,3029.41383228752
-0.137260822996936,1902.46709476494
-0.135720183998564,7347.15614873331
-0.13556009537807,363.661450633161
-0.134478201611245,7501.21252923762
-0.13406929647552,7722.45312365742
-0.132446014718404,1652.14162882488
-0.131434064433969,4926.54307353765
-0.131052267252715,3744.46993588436
-0.131023764018411,3637.88982681293
-0.130862578531055,4997.69817589702
-0.130760187428804,8236.7728894933
-0.130579095714868,9860.21490953694
-0.129947271627415,937.23601864717
-0.129358967579353,8199.77593699645
-0.128774192970948,2429.5242221537
-0.128254409319757,7618.72383070725
-0.127393600974417,9506.1445241388
-0.127004615424231,7628.7299041695
-0.125487257648349,6708.91364377735
-0.125418964383408,3464.44334061364
-0.125335856263933,3814.29009938349
-0.124533755908577,7571.36374065855
-0.124287515602634,9371.56202779212
-0.123966501149142,1338.71267879197
-0.123873401283816,5834.82915245201
-0.121467867140569,645.235848995435
-0.121071884355471,3694.99071802486
-0.120936132668209,1804.17944990057
-0.120201142855357,5713.11966784654
-0.119928158016664,3925.22099019417
-0.119860483279422,993.857698297048
-0.119760697000372,1480.05776289994
-0.117473043633376,1103.02751622585
-0.116833601873677,4935.97045848671
-0.116309467659897,9228.585113908
-0.115750735717543,7941.05422055393
-0.115214273257641,2054.92112862992
-0.113195665956006,2022.74707591076
-0.112991350878049,754.272233680055
-0.112761127246772,8866.84664769311
-0.111255598693188,2561.91939561526
-0.11109634004029,2689.39686732431
-0.1106054067298,9973.52566634065
-0.109912679372615,9920.41099419211
-0.109434287793182,9145.87818271376
-0.109243504645332,8966.08319110135
-0.10887479503081,9068.46132920053
-0.108315810377359,3521.68259568879
-0.107518353367189,5220.11090700625
-0.106350794606018,6425.01999545861
-0.106072687275356,1109.18903197967
-0.105136397515682,7550.92462652461
-0.104645922435715,3739.98945217076
-0.103520978217819,4127.73623553047
-0.102549837307301,6743.55696404161
-0.101407613552457,9251.47092688631
-0.100626368324016,9155.32805740864
-0.099827055653549,4473.24115752343
-0.0985159055612398,5273.4658325702
-0.0981061606097955,4014.91977488561
-0.0978559943074088,5900.26662544534
-0.0971810384804993,7312.51199910632
-0.0964605373245529,6500.11624691545
-0.0963708105343221,7818.84114000247
-0.0963146086031426,3790.54335562804
-0.0961366069813083,2610.27443021872
-0.0960109565938187,7935.60007196355
-0.0954640340343795,7933.9394683063
-0.0951670714345739,1040.18697717699
-0.0949284414396994,4953.36806410469
-0.0947721370046156,8361.37056567622
-0.0947057958951903,3562.37781209099
-0.0940703284179536,7088.98516873222
-0.0937623490876805,8093.3342430199
-0.0936543078748708,4704.37635276944
-0.0933034451604603,2411.84865452037
-0.0929586033057953,4857.1052562105
-0.0929087498635793,2939.93490294823
-0.0926546924175721,9952.59863541235
-0.092251897780658,2442.09614375558
-0.092172008947227,5537.29709206268
-0.0910565965718257,3350.24430676356
-0.0899973246527677,8045.46945686749
-0.0896848837422978,2431.97235921597
-0.0895018362706858,9165.50595652626
-0.0894139364395894,8088.99559779413
-0.0884413918597449,7313.7062294608
-0.0880801572356087,9111.54238957052
-0.0870035301032028,8004.38055474322
-0.0861332761889398,9847.68863091935
-0.0861113432753322,8933.15763941785
-0.0852945548654657,6792.31110333635
-0.084599885523857,1589.21315203756
-0.0840660749247485,1429.02341784887
-0.0830964481759318,1189.21796461812
-0.0824283463960777,4102.68001519898
-0.081394377609778,9912.39660519812
-0.0787651237658564,3674.29325900729
-0.0778808018394075,2880.99272732027
-0.0777951479197021,8793.40534290213
-0.077429221510135,2570.44196112135
-0.0773620081122033,5107.6485484215
-0.0768918091982479,1301.08776677296
-0.0732715051511715,9183.39735689589
-0.0723453673170959,889.883855542012
-0.0721015374362226,3462.22439020909
-0.071505063578487,3975.11955501015
-0.0706319871681171,8939.33947082649
-0.0704381682676253,9087.03470491008
-0.0701784896936315,6575.22522965961
-0.0701447504174091,5498.76433785846
-0.0698221892584584,5739.34350108118
-0.0694920675409105,2979.26012362321
-0.0692986219152019,4484.60485621374
-0.0689184612471043,4115.26355213358
-0.0679796748778535,5479.31258757059
-0.0678670513989421,2968.67823456481
-0.0675862753031089,7000.73737163227
-0.0675445069196717,7960.59218795121
-0.0667013737034698,1049.19741135577
-0.0655847280464076,4395.26647065185
-0.0642416040542959,1753.24452598882
-0.063588131928188,2869.94602109191
-0.0626123808540892,4350.79686641904
-0.0625499113501329,9528.48570985031
-0.062052709687951,9212.88821013165
-0.06097664364438,839.071868540555
-0.0592527310902076,7300.95507717506
-0.0589424842607002,7083.96559196971
-0.0586356605265505,5462.82773898093
-0.0576758567736008,6010.12733161143
-0.057606488771241,4514.22113948779
-0.0575231697138462,3432.14264368135
-0.057064309850745,7756.71033044863
-0.0563719947045008,6279.42126208332
-0.0563251538950805,3263.54430172408
-0.056315289470795,1678.12832332462
-0.0541629136011241,5181.08382716831
-0.0529719747074581,6322.72019520124
-0.0525510944846643,1299.37823289158
-0.0513383377723388,379.741333544243
-0.0490306061668679,3310.84027100668
-0.0488204186350943,3600.81279402673
-0.0487707382105318,7924.20965516161
-0.0485440841323416,4162.75116775148
-0.0479339556299656,510.29837566659
-0.0467228313250019,5191.49315555249
-0.0467099558754658,9471.66277415704
-0.0464872783238741,4502.12656619684
-0.0459264491503343,779.522666283464
-0.0458443989007068,4640.2456957754
-0.0456676412662337,4179.75279342114
-0.0448023159561842,5231.57993648774
-0.0441262129825353,8299.31839135157
-0.0440159942239808,1841.46342491907
-0.0431999944022204,6810.40404682053
-0.0416651109138712,7787.60930789733
-0.0410935787861468,3493.72033625046
-0.0397258513668204,7615.91523483523
-0.0385788151409145,2922.67526740348
-0.037396543191859,1891.64711721043
-0.0354932565889512,7227.20529858446
-0.0352707258357638,3757.27754982446
-0.0351325566300764,6167.64505281447
-0.0348655683331368,8995.40936710063
-0.0334219515196101,2695.09895917718
-0.0320421821974481,9557.50992242309
-0.030506167090293,9056.29973594616
-0.0298278986926975,1390.64488257626
-0.0289577564034152,2303.754590285
-0.0281056012213401,8658.28133608077
-0.0270075792674397,5513.56398495786
-0.0266392562122191,5474.78642251465
-0.0266358009539243,9849.91798715469
-0.0263068800337665,2878.36674598053
-0.0256529140123079,1826.6490860549
-0.0255359836632778,2146.66422891188
-0.0234513952373578,7009.11389597356
-0.023403071564357,9402.96234643006
-0.0232419565185778,1834.70631813809
-0.0229535611622917,6162.81846409021
-0.0221511232939364,6440.25010368974
-0.0217447923025307,9223.15324658255
-0.0210970323987948,3465.59127296629
-0.0205939309522208,1510.1955525773
-0.0199767526308012,1172.45837311092
-0.0186372489390573,4435.88111250075
-0.0179452872623428,3785.67477523971
-0.0179095227058696,8111.77348667935
-0.0170710247837422,2066.01515714347
-0.016586700021097,6540.16521238401
-0.0162510806152061,7760.06358255285
-0.0151901260315368,738.699792853291
-0.0149803655537793,5787.93914281592
-0.014172142800043,4211.6028125553
-0.0128534450327076,9239.42073928737
-0.0127859832350614,5892.66255235137
-0.0127323647445874,8252.05127141543
-0.0126415887093439,2126.05306512829
-0.0122132909257949,8110.63674358992
-0.0115530176224015,5202.4687976482
-0.0107473349918794,5072.43828096944
-0.00974535910975632,4939.36163095857
-0.00954287927304355,2687.7007932207
-0.00944848437612839,5666.66819466447
-0.00901679423121657,5182.44322642221
-0.00888288029937409,8923.59948430334
-0.00874420670577878,7170.24858036543
-0.00829907411665254,8515.38749768928
-0.00769044808525874,6878.5394640828
-0.00761015604633056,2958.63463871426
-0.00744326187160005,7388.71298854682
-0.00717892187743909,8396.45606326919
-0.00682142495405197,2344.11240250611
-0.00624487660766292,3548.20361462603
-0.00585731785873351,5579.8043011758
-0.0057483579864756,5578.60917509412
-0.00497120034707017,1936.32791594051
-0.00465767944588476,537.042582922767
-0.00163094891206281,2336.85312818312
-0.00145513930637778,4441.56545515706
-0.000821936055499674,5015.58814086915
-0.000459312098106473,5113.59612017205
-0.000376560336090925,7404.13899390862
-0.000276414044233909,2957.02231611461
0.00134137618597951,7871.14760400706
0.0016186443475973,1448.32601019671
0.00234093910899154,3438.95657318541
0.00277172564106095,9431.44551424303
0.00306864610005864,3963.82394384744
0.00337423458260313,8974.64899941045
0.00338638233011452,730.53796307213
0.00377857634705621,9143.28110462731
0.00441903970402814,4904.825163683
0.00506930702388361,5090.48925751164
0.00585925134462647,3385.90483225133
0.00612436387175375,3736.99719537767
0.0065514042844308,9991.88776170799
0.00678459996925459,4345.20139285702
0.00854270329773683,9270.96030692854
0.00897906491696515,8823.99693319565
0.00957455883734617,4942.59844020608
0.0100884154189338,9628.76566711423
0.010398754460082,4112.77762869212
0.010438896998433,7789.86384326625
0.0109616376371371,5594.5101435318
0.0111066617461977,8052.81738015906
0.0111877006695569,2984.1701598304
0.0120775748570258,864.097240042703
0.0123265707236267,1814.67003174115
0.0133025373854176,3369.57055562974
0.0143765602698225,4296.08586428902
0.0156372228062581,6091.48820666532
0.015773740832082,2331.65138095255
0.0159832411964257,6495.79441013966
0.0162672633754088,5626.76624359262
0.0163995163768216,1702.80412792313
0.0165689744598726,49.3254799412125
0.016577063066734,4711.69758284565
0.0177463716060166,9046.80201398431
0.0188599408054953,8340.62697557385
0.0200282050081748,2677.31445856747
0.0202524441218789,1759.76057042359
0.0208101062691151,6463.18142870133
0.0211016652899965,9196.97775546748
0.0211765738778018,6563.76912701071
0.0213124802408759,4535.74904577878
0.0215096376853361,7309.35378881925
0.0220352824443697,1557.70875990712
0.0221144741645997,2440.40410292589
0.022815617274313,267.659738670852
0.0232417382560231,2589.72511258779
0.0239850471727019,1645.92995040897
0.0243636130106157,2425.41708850774
0.0244776937771416,6745.67265725337
0.0250177841195267,2704.42538666564
0.0250187069108311,6155.52260717643
0.0254718093235063,5369.70099439494
0.0266409487746514,147.037325953982
0.027051454348696,3678.20904118764
0.0271283803018589,9559.03299035034
0.0283015442637774,9400.81697929373
0.028421913841936,9086.48400184366
0.0284527194504781,5753.20213978767
0.0298587046877002,4192.13043172531
0.0299782357366026,5307.42075493927
0.0299987525283913,3437.17075784285
0.0307524669212509,7611.86531311709
0.0317398845010427,2946.30581070112
0.0320233309362489,5984.20855264247
0.0320343682865783,5742.53788324688
0.0321669137667101,4205.16754284158
0.034356513997203,1667.29582250243
0.0351180012802018,5820.46853591971
0.0354125531129239,676.339050897722
0.0357853717976811,9026.93742327014
0.0358884078605856,1089.43603764743
0.0371368067358772,3799.91160167543
0.0381641754319018,6666.9730262914
0.0383172670962955,9280.87087421253
0.0384966967823798,2831.02027273683
0.0385199226740648,5047.97081682558
0.0388524975581296,2644.17771161075
0.0391391130559137,9014.62303087918
0.039449988276616,7489.61198391719
0.0402762599214986,5899.68193383166
0.0418089026252995,2318.00591059133
0.0423364698895954,6251.15255453497
0.0425995315798037,4290.21660375928
0.04321114448704,4891.92775479309
0.0434667880405684,7945.28272478395
0.0442133581985781,3898.15337886688
0.0442177913630491,1112.95240030661
0.0444996230746334,4545.63969479249
0.0445133076638539,2736.12531838884
0.045801086945444,4267.60125951106
0.0462820364903879,457.880207181701
0.0468906025353353,5208.79726255039
0.0470980812106316,1344.3232633056
0.0472961604434938,6036.7951012597
0.0475504629073794,214.523640152748
0.0479348170538451,5120.68685850842
0.048076411144859,659.796772962488
0.0481652885367542,7437.00178357389
0.0483313337163287,856.629374817855
0.0491335790751171,9816.85000469686
0.0495572242468194,9797.55171385324
0.0503200814737533,8223.84760379009
0.0517089595709326,7681.96458959058
0.0517824187309934,9070.18147910155
0.0524289868369362,6302.07547552425
0.0524504477217571,8531.00517860681
0.0530153401176209,4844.83058681018
0.0531250799735109,8435.42648431539
0.0536745361594117,7333.20221328778
0.0540102730490023,7956.53528965906
0.054101129934527,5605.8780049578
0.054469393067294,5806.73389536574
0.0549129830744557,6561.0099678822
0.0550061015176672,9574.42305746984
0.055203218012246,2239.37660921198
0.0560699449614179,5663.84617626927
0.0568590460312356,6184.68071108569
0.0569763184143899,139.637027687293
0.0572524809732079,9008.80129467777
0.0574556601379766,2953.59671576753
0.0579481161849181,2421.5469286699
0.0585885730920749,6621.84036937302
0.0587152363550614,2844.51663350915
0.0592929375630103,1693.56799168665
0.0597752631923343,9740.25069980289
0.0599344994917773,7199.43821031751
0.0612256803419008,3333.64890801609
0.0612317541063932,4858.40677110644
0.0619937588384323,6950.60508959843
0.0624679650924231,4665.26275040522
0.0642755310666049,7740.55552030068
0.0650786777095105,9811.54930883088
0.0656103784008902,8934.47521785153
0.0656235913446763,5564.15697783716
0.0661218166985815,533.370739536544
0.0661596104480843,6974.77519928619
0.0677883440685834,1938.06726209799
0.0688214607170947,3837.90269548326
0.0692648915743322,3484.40452140481
0.06937932060956,4144.92720934927
0.0696594955545404,2835.53570880571
0.0701587026434754,6873.61171395888
0.0706733937946135,6347.08965250297
0.0719453758630674,5252.1336304079
0.0719727999944767,7475.41983625173
0.0739493300571472,9335.28884917276
0.0745950161333289,7390.88084077369
0.0746843025704731,3709.81526440097
0.0747234094818297,5394.11851604917
0.0750589975788672,5328.67471744814
0.0764855478548764,5993.99749009906
0.0767498740796104,3589.57443796879
0.0771518625405158,2543.59498840248
0.0774893598680357,7927.59540912733
0.0792187075878518,6265.05695722328
0.07933330372302,5370.98637783259
0.0793555966501053,271.391467533993
0.0804363041300429,6821.69806901168
0.0804752685962166,6434.31641092598
0.0807822537124311,6429.33161299313
0.0809603678315635,9398.74152796487
0.0810977953909007,2534.52854344698
0.0813819836079957,2024.33394920658
0.0814312362619392,3704.1261588478
0.0815830425331973,5848.86921327927
0.0821542706807854,6661.54844823924
0.0822623195448133,1063.02184857161
0.0823005671967491,1477.57252051083
0.0833126721685114,7083.14650695025
0.0838886809120173,7543.77723430772
0.0846961047728629,8158.08233780217
0.0851876691884717,6035.12684496688
0.0855547555267526,9707.54926671357
0.0856617344107418,6958.92188619021
0.08635286437792,6913.41913550545
0.0863624019779936,6975.9287457564
0.0866137297785674,6124.04215380665
0.0870768841578596,9385.08853325572
0.087480955267049,3965.05692788703
0.087586247105169,6141.87825128376
0.0876030704535634,4934.46100021492
0.0880028127771707,7864.09666980686
0.0883216157078725,1882.50241439558
0.0888930189635176,5275.60888109473
0.088985620708019,8873.60707092881
0.0891055386111313,6672.16776058629
0.08937030346055,1031.89952772703
0.0895299184133724,2798.51131326824
0.0914451967364715,3577.51143058323
0.0919347370399311,7273.77456994287
0.0927661513043434,841.587531141367
0.0928978787160308,9663.44703784126
0.0929908389692224,4419.73303835336
0.0930465952598369,9611.4550008071
0.093152152790976,8073.01102975161
0.0931555364136785,7585.81863221343
0.0933070515503472,2314.23492773404
0.0938255010526478,7558.56023832401
0.0951992357489963,5955.15430443176
0.0955281324653239,1836.63865231351
0.0960027129845918,9988.94356880565
0.096005558604968,7561.09379472334
0.0960768498618168,8540.43441439773
0.0968186617180723,6730.87002246271
0.0970022677454879,4718.28111514671
0.0973451208318157,323.582560215934
0.0974519718444945,2641.93323038859
0.0982947608462989,8487.89176334132
0.0986714028633228,3371.05578535352
0.0987985976219771,7615.02388543791
0.0989993779621749,2743.68672479343
0.0991214565067871,9117.82593348038
0.0992042161402997,9030.96800312241
0.0996206044170674,469.750832401873
0.100088010835858,6559.07691630337
0.100911257660274,2671.23473043252
0.101000804457549,2604.77438494207
0.101095750581643,5337.05644803807
0.10301307621449,3766.00301670511
0.104499722558178,9838.5494184889
0.104735520484507,2438.31351208352
0.104738719149532,8726.67580699686
0.105305863372304,9273.2010606878
0.105418347330974,7091.07342519339
0.105643140766985,7193.62293224635
0.106220691498942,366.215195010475
0.106230882185811,7876.42953038939
0.106582398253576,1871.18287705152
0.106589874430089,7773.50036425744
0.107149798997712,3816.60061482249
0.107173762065696,8904.39717344197
0.10722597772227,4026.52388837004
0.10757779652838,8162.79711513195
0.107929603010644,6633.54226525028
0.108711413474398,7075.64322743633
0.10910620619934,5960.5933720779
0.109605711948304,4580.28386208853
0.110344603231793,5477.77749231556
0.110353704765397,2279.23411252571
0.110804051573761,1820.05416111519
0.110813803282151,2793.38208678317
0.111277865032904,1897.34963387594
0.112922103330369,7372.23896847157
0.114746595351798,6328.8269068061
0.11524738698346,9167.49051267211
0.116658395638889,7595.0970565347
0.117066150277968,2258.57683680874
0.117236488517452,3856.38399091784
0.117666339183188,4328.19664361123
0.117750937658354,4720.15752449979
0.118195243696228,475.889353318752
0.118410315114625,2739.88739551124
0.118987654520496,684.849055920364
0.119311394294846,5697.52202413768
0.119564604558858,9688.42425101461
0.119642768802036,599.174938960244
0.11981898146656,123.147544308807
0.119907378391901,8222.50292162536
0.120068369515611,1361.13425819031
0.120381342539784,2081.28892425907
0.120882260558974,3342.42309371589
0.121114420284571,9906.98375945719
0.121326193408243,9343.07994861857
0.121339014052469,7844.05620225943
0.121617093442656,9343.5721428201
0.121662961586892,8765.50380497921
0.122162350803481,3188.617879987
0.122219729910495,4212.2127751414
0.122676098238879,1085.67629239483
0.122759592622597,6257.86503953542
0.122955516780419,9466.0755157471
0.123247610357601,3242.64555907933
0.123278213573274,3733.38108114526
0.123288584609025,4987.08226247757
0.124376101286052,3284.72539027984
0.124592550449661,5680.54583278598
0.124800672290879,3684.53310678204
0.124886456356308,6942.16811258824
0.125636444534392,567.48850399896
0.126381678445866,2071.23525618611
0.126385870135353,5495.76017008383
0.126591079129714,8027.72397467175
0.126682571970162,302.359918307214
0.126827072125248,318.120305836857
0.127086993451317,8900.32337306104
0.127994909108425,8839.49709593314
0.128063978856628,5624.76347647945
0.128101443910041,3476.36229352045
0.128254081575336,6993.12026695904
0.128498859479949,2134.73663639549
0.128643946339334,1450.89493611294
0.128713071144816,8591.38430991881
0.128915614903321,473.225436176457
0.130206160063997,2305.68154020671
0.130380813897193,3088.06137041835
0.130543703402076,4047.56593032411
0.131241351280647,5843.34420918818
0.131254367485142,9561.97867718332
0.131857386749018,2346.22816868541
0.132452736262244,3928.53441426114
0.132976856780554,1629.41603378415
0.133900639355899,7414.67457164332
0.134069053169251,2316.83236425437
0.135081790981618,237.529950385911
0.135217369562881,8782.11443775677
0.135350255193717,826.309039792882
0.136433930294537,1981.71490826367
0.136492918065539,8016.07228670744
0.136963014144886,6820.74526394709
0.137453588066597,8244.9001716451
0.137874572291715,6235.23406798148
0.138360893320351,8726.12965032123
0.138975679402567,1364.97484070357
0.13921673436062,6855.18993545612
0.139588409903846,9315.40433857982
0.139710782762279,4371.03239683659
0.139842436583759,8699.74248580407
0.139917029290796,8014.0927564522
0.140087138260135,8555.00487315858
0.140173953687554,9116.88245562614
0.140257225684199,5710.65039511994
0.140548371381023,9497.62550430465
0.140554507668,4247.76967628266
0.140773538666998,6740.85851568761
0.140897865739967,3914.53704974999
0.141344994290739,8137.38449324538
0.141510438348489,8987.97021995825
0.141895506129396,1757.76605399768
0.141941254070263,1730.13352133936
0.142129100728141,8333.95300205515
0.142462103413188,1356.10164263107
0.14263278897114,5489.57016115442
0.142713760444936,5440.41624652403
0.142788538594048,9240.74810443146
0.143141657187645,904.832789303809
0.143545571868868,5969.72127970028
0.143960635850217,9706.87401742219
0.144131772918147,6412.30284536301
0.144151316768965,2519.8920103542
0.144946810868411,8729.92477403206
0.1449815248385,4620.96067622233
0.145372151073264,8393.37021962988
0.145510702725346,2086.66315251612
0.146079188155962,795.41922284783
0.14714466920256,3588.03000746501
0.147356703494222,3800.96125502708
0.147366468099234,402.146495027341
0.147723954945887,997.510607834145
0.14777368511607,1608.91672102721
0.147860032112382,530.49568014074
0.147873368077649,5058.20814160507
0.148108777516577,2747.04708889874
0.148282522927756,569.079074597954
0.148574846793102,6285.913700911
0.148700775585663,3258.93436668213
0.148855935128,9006.77589508155
0.149257832861253,6998.05205971133
0.14929692121969,689.474153985497
0.149789388235966,6767.94017342052
0.150126952492333,8449.42861640836
0.150280675323106,5427.45363731162
0.150806279547584,3503.3884479147
0.150954172318648,3714.19113919836
0.151372488301521,8851.11557000378
0.151582231926238,3978.97624045804
0.151690427323281,4316.57343906999
0.152634961802781,5849.68028852206
0.153008632903404,5910.19436618665
0.153099321355318,5404.21058350297
0.153118173290506,8876.24043127951
0.153706733978375,255.633424852578
0.154097697416996,4315.3192459209
0.156039701426924,8664.06250653862
0.156403487369968,1546.21801868358
0.156560905918939,6552.41191366415
0.15721860350746,7359.27942093246
0.158454852838803,2158.88869968274
0.158806034663381,2778.81151777849
0.15894658455174,9102.24654200353
0.159098360967659,6087.4460124951
0.15986528640908,884.120049847182
0.160167345282375,3830.92020422869
0.160245720058884,611.496297295315
0.160807313391262,1201.79449645418
0.16100902684568,9193.70697217023
0.161465764058045,609.168804968553
0.161742155569121,9458.77907793796
0.161875266546979,4493.52750216786
0.162631408300992,2569.05470821422
0.163257742939068,584.600173078721
0.163290399392453,4399.01435478759
0.163479230716431,5224.7469042009
0.163909300191174,7678.64555236924
0.163943549932116,2194.37090368897
0.164383391467235,6811.41358270677
0.164446205127588,2660.52326447205
0.164799845023317,9930.64860510079
0.164930033966922,7119.01615546632
0.165116799826555,7914.83322235849
0.165576013295439,7742.63624729095
0.1657863435849,204.445265590825
0.166361589707088,4066.1166585545
0.166364551984919,1274.44440429207
0.166530341752978,8948.59501632255
0.167498800241227,3891.81505511236
0.167740631891736,9390.12171007884
0.167909775782535,6050.02533702262
0.168322349390282,4591.92606767586
0.168326155958092,3201.06902080355
0.168386112161601,7158.47394752179
0.16855910753711,2163.32548199671
0.168721198699301,7255.03818653087
0.168856429626778,4979.19743427174
0.168920944917848,7409.10602194902
0.168963006571066,4944.27739768697
0.169955998431596,3293.92447546915
0.170202690092317,5903.71126143432
0.170515988105785,4520.52175984655
0.170676820595784,9894.78414445341
0.170838644453571,8196.18902688322
0.171222228400381,9628.22542671066
0.171227330899045,6876.25675840291
0.171301176179975,8175.59630656373
0.171376942087375,6318.94282028319
0.171483683519809,2286.190659091
0.171845370800789,6358.92589863318
0.171931570322143,6056.96916677773
0.172032308922128,8450.2340456867
0.172592445109124,6995.10332962375
0.173110758994602,5257.77062171326
0.173695499264362,5560.4871518057
0.173808646255469,9157.43551331277
0.1741153808643,439.803796755797
0.174286932553301,5032.89180832401
0.174409292563195,2711.40664890368
0.174441603178093,3932.62945601093
0.17450031634126,7565.61242513753
0.175865346481096,9940.18560552358
0.175979741326673,2800.78433795398
0.176318982620051,4117.37272034197
0.176700958812828,950.440256251712
0.176805189166383,5736.32389074952
0.177018354644287,3011.11561791552
0.177429534665258,8422.25470154386
0.177493465297325,5812.11286657011
0.177553024389299,4506.1015252
0.177561980846786,4244.54788278749
0.177667997653896,6824.68579563986
0.177773430103202,2015.47604868244
0.177785265907275,7267.34043287284
0.178291714157445,6763.17537534265
0.178373523387093,5839.0801944981
0.178733275785649,2843.55748554904
0.179117372070022,6467.13280294023
0.179306084849658,9754.75708455535
0.180031743978913,9678.07399032692
0.180717420821748,3147.34405068084
0.1807856739744,5233.55417592356
0.181130151082198,9004.79963366309
0.181556801667394,8002.25009031254
0.181922285122575,9351.76108644767
0.182587196639425,9687.09503841396
0.183166957563911,4829.91116656468
0.183209119457441,9941.32786601877
0.183879383263614,579.332854047725
0.183961821841246,3868.62041446289
0.184679970626388,7262.79209693783
0.184748619581133,1397.95059302717
0.184775106565871,4287.88856689011
0.185499439157791,3857.73252422814
0.185536495745502,8480.31599780528
0.185671416047072,2091.13014951407
0.185918778259097,3530.50679805938
0.186038781750235,8494.27178681152
0.186536335536038,4135.63229066
0.187053207157966,6292.16740453358
0.187306018661575,2826.47803497732
0.187348508956463,3636.16583207436
0.18769115309067,4810.5810539382
0.188096846970452,9638.14655132506
0.188143393637909,4977.51982077507
0.189604944355639,5290.99257459892
0.189817630692271,4654.95570996311
0.189876602594188,2102.81254591557
0.190243175774213,1277.53044447158
0.190852546279648,178.416450355999
0.190911446771724,8916.44698618494
0.191213429906858,2981.22346510689
0.19126988261965,2455.51911163609
0.191465757066766,6784.40308159214
0.191494128445856,6636.66121507967
0.192114417938319,5556.0192162571
0.192489340202531,7696.37876236643
0.192529546356453,7392.04940676028
0.192544803997271,708.585790198147
0.192793437671535,5460.86218108821
0.192854981909727,202.260272309591
0.193018368348346,350.26226720376
0.193668964440658,3644.29275077308
0.193825457668987,5125.34822480664
0.193835268173068,4469.42654779719
0.194036574451695,4093.55239234428
0.194273750498654,5160.21626744391
0.194431646643314,8246.80617940259
0.194729630048565,4064.45828220591
0.194787207296809,3192.69282954688
0.195093161221834,250.876336856929
0.19552573051102,8434.55825333814
0.195565971554284,8184.43118339065
0.195808396908151,5781.13743227744
0.195922921654875,385.159644052637
0.196309841983819,3257.74795202787
0.196677987491574,1196.92555954116
0.19688476971956,7680.60257455075
0.19707936583374,1990.12341871854
0.197162506659567,2071.82224230749
0.197409627234609,8122.64819189573
0.197682752646117,6565.63261326317
0.198682185105747,1426.0378837737
0.198935383895215,8600.57271437968
0.199342027323138,2797.25637352738
0.199833920839089,3184.95503378971
0.200041341314443,8018.94079871224
0.200265571486642,8438.96827304929
0.20042063663978,4689.9510733092
0.200423842735776,6177.68379911878
0.201135198107354,8523.0953439275
0.201337295121627,4330.75805471211
0.201437209815697,9526.21710939831
0.202047440204581,7189.01023140529
0.202113136013913,4164.13954597902
0.202187239753425,4716.42660017255
0.202208960313477,3061.47690066219
0.202356073551531,3289.15058598753
0.202381459121242,1036.44953838476
0.202510855976307,6242.59026760154
0.202584510080693,5165.40754623193
0.202951249384096,2188.48033486044
0.202988066857251,7484.96572286728
0.203924448482993,5619.65294200855
0.204306985667799,9901.07176090596
0.204662543999451,7439.6858301267
0.204766601720556,6395.4689469289
0.204790948450292,8805.89615610102
0.204855015592857,1825.6144832966
0.205081741386514,3401.59172466693
0.205234078921957,804.871212133929
0.205481170989978,4915.97652302424
0.205496782261714,9683.88809543806
0.205978144227926,7656.48591141076
0.206191257132405,8638.80213916133
0.206407687152576,4988.64063846233
0.206418359226831,8208.91415857709
0.207000119573146,2658.1211133736
0.207006803161055,2805.3147811715
0.207144479053843,1712.23027410704
0.207453914468711,2462.34015535147
0.207541541256135,3445.52188810059
0.20755137099443,3250.74199862451
0.207714248854929,6944.87644702909
0.207868845850086,6704.39847802182
0.208510585935232,6004.02037844185
