# sigma,T  Arias de Reyna positive-t zeros of f(s); T=indexToImag^-1(t); source Zeros25digits.txt
-3.9561432465,12.9875652817
0.5301271020,13.0053644146
0.2609408695,13.0167178026
-0.7435824728,13.0281125782
-0.4375959506,13.0496811998
0.2619739356,13.0553615262
0.7425011422,13.0753588810
-0.4294281515,13.0834821315
0.5379848506,13.1051081437
0.8658251097,13.1176629490
0.2404285663,13.1315253838
0.3434073181,13.1479890878
-0.0199767526,13.1633051918
0.6260563257,13.1735794625
0.7398357362,13.1867434347
0.8293059960,13.2106194241
0.2902185552,13.2220956740
0.2160763329,13.2389698322
-1.6839533952,13.2389954722
-0.0830964482,13.2605697620
0.3130030694,13.2749832329
0.6846133439,13.2837438600
0.1966779875,13.3050708733
0.6260647241,13.3193620300
0.1608073134,13.3331087279
0.5857033592,13.3451108032
0.5618744674,13.3745682514
-1.2245563427,13.3709166799
-4.4087877420,13.3896574117
0.2614632736,13.3907341059
0.5106553777,13.4156496768
-3.3075229139,13.4231606193
0.5785345245,13.4354854791
0.4303278419,13.4469807308
0.4938237691,13.4708233480
0.7496117425,13.4827968633
0.2332570623,13.5033668202
-1.4637013520,13.5013017709
0.4001034289,13.5258515896
0.4496461839,13.5400770059
-12.9134360449,13.5373113910
0.2693842384,13.5480321290
0.7039070178,13.5719225788
0.4148964766,13.5828318990
0.7311731507,13.5971201452
0.3235707290,13.6118590098
0.4242034353,13.6324455720
0.2525308587,13.6393807949
-0.2397744486,13.6512950606
-0.5046700499,13.6697457945
0.2228043345,13.6782843714
0.2565618458,13.6921055432
0.8781351188,13.7034636564
0.6013003924,13.7264092547
0.2120773402,13.7381432318
0.1663645520,13.7449109288
0.1902431758,13.7621402970
0.3277486755,13.7761129869
0.8076694440,13.7916700270
0.4170900723,13.8031099557
-1.5780518900,13.8173211522
0.7343148361,13.8314900173
-0.5761869812,13.8402599290
0.4248835302,13.8541034023
-0.7696110437,13.8680762056
-0.0525510945,13.8835263032
-0.0768918092,13.8929812633
0.4113201022,13.9000105536
0.6997365057,13.9226602215
0.5556223311,13.9362664530
0.2672920856,13.9487764011
0.4582208121,13.9588873752
0.6433062530,13.9811887225
0.7039389714,13.9915789582
-5.7227216170,13.9934512311
0.3835786639,14.0068241296
0.6186818979,14.0257766759
-0.7424047914,14.0407885883
0.5135591342,14.0477765829
-0.6489045741,14.0559760619
0.5096607820,14.0778886849
0.4632621810,14.0884807130
-0.1239665011,14.0995239519
0.3976070528,14.1125394458
0.0470980812,14.1300735396
0.6363019917,14.1385525650
0.8674121322,14.1508418723
0.2323505633,14.1717949462
0.4917602168,14.1798783095
0.1424621034,14.1940000966
0.5001684214,14.2030414724
0.1200683695,14.2212297172
0.5840942394,14.2360724424
0.1389756794,14.2419758515
-0.2233025372,14.2591024762
0.2501620012,14.2753981578
-1.8493839256,14.2781568967
0.3901852009,14.2913996389
0.6282186521,14.3022918215
0.9217443074,14.3242557158
0.5501810015,14.3354220984
0.3024768745,14.3465964966
0.3572489925,14.3632721684
-0.0298278987,14.3798980369
0.4024784619,14.3905762555
-6.3372280431,14.3983895710
-1.2932060314,14.3954361560
0.1847486196,14.4189177016
0.6453353363,14.4286887844
0.6949308256,14.4462580925
-1.8968408989,14.4574688395
-0.1804738739,14.4703722203
0.2885623941,14.4804365639
0.3827072354,14.4901534082
0.4816472543,14.5132153844
-0.5370473800,14.5197909270
0.6393688721,14.5331344403
-13.4213458797,14.5404719090
0.5192593596,14.5457900863
0.1986821851,14.5679904452
0.2109540307,14.5735912227
-0.0840660749,14.5837494845
0.2181446836,14.5982639192
0.6817318697,14.6132594638
0.5636129879,14.6267678766
0.8550622898,14.6357651937
0.4572942328,14.6567957567
0.4410013617,14.6682327532
-0.9964735118,14.6750780998
0.0016186443,14.6852428749
0.1286439463,14.6986992334
0.4806850789,14.7160184902
0.2891155440,14.7225329741
0.3726539983,14.7338023591
0.8040849390,14.7532999497
0.3644340143,14.7631641764
0.5211207266,14.7769625615
-0.1733508340,14.7842644460
0.4399503510,14.8039631948
-0.9909368753,14.8146694143
0.7038676356,14.8175756668
0.0823005672,14.8377419257
-0.1197606970,14.8506307997
-0.4915206112,14.8619909599
-1.0057336889,14.8687797987
0.2284219570,14.8741302071
0.6015233734,14.8980639497
0.4389935096,14.9053022436
0.4816569595,14.9193065268
-0.9202510966,14.9330948276
0.2684903568,14.9401475435
0.8744700279,14.9554703892
0.7164489067,14.9654955781
0.4007497001,14.9851413570
0.4554963411,14.9960521167
-0.0205939310,15.0060776368
-6.4044913546,15.0071248436
0.6761133877,15.0185555746
0.5302646527,15.0381406684
0.4726442702,15.0481138833
0.4149995705,15.0570946495
-0.3490695731,15.0758848816
0.4406182859,15.0827631733
-0.3285568400,15.0985983048
0.4817001674,15.1025860911
-0.1594563426,15.1172425028
0.6991515322,15.1327028928
0.7439026718,15.1413025678
0.4173853931,15.1550533914
0.2797164981,15.1684691246
0.2772464688,15.1809662145
0.1564034874,15.1898564902
0.7616278907,15.1983476321
0.8343314211,15.2192315124
0.3233729406,15.2304210472
-0.5321989281,15.2378375876
0.0220352824,15.2480285999
-0.1511664042,15.2618005684
0.3942681488,15.2767089615
0.2191920893,15.2828376101
-0.9157495786,15.2953581186
-0.8925734234,15.3083433476
0.7105037877,15.3154323760
0.4485001189,15.3308301963
0.4169103298,15.3389899576
0.4009904840,15.3580672478
0.5793634695,15.3670873935
0.6213568631,15.3772069083
0.4861823295,15.3953419266
-0.0845998855,15.4064290171
-8.7133263459,15.4048731773
0.5918451271,15.4171632621
0.6349492473,15.4282440639
0.5090085643,15.4488903152
0.6129145027,15.4580262904
-2.7432722574,15.4646211113
0.5553319535,15.4743150602
0.3921384504,15.4913826686
0.1477736851,15.5046994413
0.6389845002,15.5119787096
-1.5076571553,15.5256129944
0.5646990392,15.5377510386
-13.8027197921,15.5438538742
0.3409908496,15.5488838324
0.2379546801,15.5604271930
0.2509940885,15.5708480044
0.8378465030,15.5887626231
0.3519367165,15.5981507558
0.1329768568,15.6063022103
0.2737522379,15.6242553778
0.2087809457,15.6313969353
0.3716011360,15.6444873039
0.6312970230,15.6518903823
0.4303187986,15.6703924467
0.6170802311,15.6819694166
0.0239850472,15.6876879799
0.2368377555,15.7025861015
-0.1324460147,15.7181953799
-1.2289248606,15.7185673817
0.7031333515,15.7312224642
0.7322651847,15.7419179277
0.7456610498,15.7610047075
0.5377016783,15.7685306045
0.6314143812,15.7810377049
0.0343565140,15.7923824538
-0.3075837299,15.8039358389
0.4974284588,15.8152667724
0.6247902789,15.8236959327
-0.0563152895,15.8452063902
-1.7519971591,15.8397674487
0.4755863295,15.8566380081
-0.7678156162,15.8693687300
0.6241400900,15.8742337650
0.3907795134,15.8977763417
-1.1129965236,15.8977821965
0.4173911626,15.9086130823
0.0592929376,15.9202031439
0.7868166751,15.9350282071
0.2421910144,15.9496012511
0.2867539850,15.9552777981
0.0163995164,15.9649035197
0.5704743199,15.9836744145
0.3850864472,15.9919254980
-0.9936180185,16.0026614938
0.2071444791,16.0103987099
-6.0221025528,16.0203628463
0.3564627127,16.0278337357
0.4023767802,16.0382086407
0.7766198038,16.0464476134
0.7016357711,16.0650814748
0.6959188269,16.0749644159
0.5271229823,16.0869111925
0.1419412541,16.0964651550
-0.6561837261,16.1080441007
0.3841139804,16.1212473985
0.2391708278,16.1243188199
0.2968407519,16.1374405248
0.3125824441,16.1531907476
0.2866790670,16.1599149636
0.6525554032,16.1723094109
0.6898839386,16.1806827478
0.6109839790,16.1992564846
-0.0642416041,16.2069113245
0.5787768197,16.2138153187
0.1418955061,16.2284341613
0.0202524441,16.2379194231
0.5015476118,16.2509315439
0.4455872829,16.2608536896
-0.5075293495,16.2670095132
0.5011503858,16.2876925790
-0.4598754983,16.2933753352
-1.6115109689,16.2948046773
0.7143604378,16.3085115615
0.2888058238,16.3238169349
0.5455384507,16.3369406260
0.4835268128,16.3454220129
-1.2166908854,16.3511392653
0.4886899780,16.3671372840
0.2853319530,16.3773343030
0.4417368206,16.3868847033
0.7738372062,16.3974551072
0.7392729989,16.4156956077
-10.0230858138,16.4158393445
0.6251463339,16.4244603293
0.2647458000,16.4345268918
-0.1209361327,16.4477854117
0.5237965139,16.4575092758
0.7171484270,16.4715230201
0.2867465619,16.4781081364
0.0123265707,16.4969720305
0.6015834762,16.5069958022
-2.1641234188,16.5067641009
0.1108040516,16.5221611128
-0.2556435380,16.5322679300
0.2048550156,16.5481354304
-14.1445578633,16.5462666429
-0.0256529140,16.5529640763
0.6443600291,16.5625943644
0.7840255246,16.5818023955
-0.0232419565,16.5905217011
0.0955281325,16.5995167339
0.3668765696,16.6078912598
-0.0440159942,16.6219554634
0.6822248717,16.6326244228
0.8256663914,16.6406206861
0.4485386016,16.6544052650
0.4336149415,16.6679830631
-0.2708513700,16.6746573675
0.2677249407,16.6851204271
0.4347194619,16.6911373599
0.5217524673,16.7103839662
0.3662710756,16.7172831580
0.2698226891,16.7278264998
-1.2247264351,16.7350009699
0.4127030876,16.7455544538
0.1065823983,16.7595294346
0.5447214632,16.7651342746
0.5126803535,16.7747768292
0.6376129338,16.7910785784
0.8514729591,16.8001644947
0.0883216157,16.8116410693
0.5358581082,16.8186280187
0.4160250829,16.8358590985
0.4715588288,16.8479635511
-2.8942990963,16.8446001817
-0.0373965432,16.8536261651
0.2564736919,16.8723911105
0.1112778650,16.8797561760
0.4594926227,16.8920309389
-0.1372608230,16.9031719490
-1.1507341178,16.9024025107
0.8803821273,16.9223040146
0.4903495301,16.9304267957
0.2103086469,16.9412533193
-0.7496150870,16.9541123577
0.2101301934,16.9590688303
0.5475124768,16.9711404500
0.9336644529,16.9799306192
0.3621451934,16.9982764289
-0.2686496763,17.0064984186
0.3357402005,17.0120564276
-6.1701209849,17.0213768436
0.4406222268,17.0263640257
-0.2293189039,17.0389296699
0.4866058283,17.0508349079
-0.0049712003,17.0573207134
0.0677883441,17.0652024228
0.6827216078,17.0822139518
0.3745128945,17.0886483682
0.8270165356,17.1006949351
0.3377480506,17.1097967531
0.2127754430,17.1244657433
0.3479397303,17.1328939371
0.3602772807,17.1392106486
-1.0855504701,17.1506807472
0.4001697289,17.1586060657
0.6593638357,17.1703537720
0.5983875051,17.1803764599
0.7641806706,17.1883153333
0.6507404758,17.2053468327
0.5523494520,17.2132865815
-0.2777312384,17.2208292700
0.3769907691,17.2291419331
0.6233596902,17.2428328672
0.3400662687,17.2569179747
0.1364339303,17.2618432151
-0.7449138026,17.2673415722
-0.7070521732,17.2839240134
0.4607312738,17.2896489377
0.1970793658,17.2994755633
0.5568430952,17.3113792805
-1.7876107762,17.3184606582
0.4923584728,17.3319221616
-0.3670087351,17.3376547993
0.6760399711,17.3451934698
0.2495814152,17.3623080014
0.3297528783,17.3695985861
0.3521504976,17.3814369576
0.4185732334,17.3888421005
-0.7848980526,17.4015225545
0.1777734301,17.4124628816
0.6625608829,17.4181565320
-10.2952690820,17.4252786490
0.4190859954,17.4317510820
-0.1131956660,17.4447358952
0.0813819836,17.4517716414
0.6733009893,17.4623653463
0.6820038101,17.4704976000
0.9185542373,17.4874967579
0.6078116973,17.4967164810
0.4180097627,17.5059739092
0.3332352936,17.5176546181
0.3035668100,17.5352433812
-2.2504354991,17.5298109464
0.3591820814,17.5434179725
-14.4686828453,17.5467060731
-0.8425842470,17.5520769858
-0.1769722491,17.5668339166
0.5083035025,17.5727457266
-0.1152142733,17.5868517329
0.5071801492,17.5897355397
0.2861729486,17.6065171603
0.7197128693,17.6156178653
0.6878016471,17.6238274902
-0.0170710248,17.6355969020
0.5715357314,17.6454557127
0.1263816784,17.6584878092
0.1971625067,17.6610600256
0.7015906912,17.6713786226
0.4863919325,17.6887947786
0.3306187183,17.6939078886
0.1203813425,17.7024935216
0.3985008445,17.7123899690
0.1455107027,17.7259733719
-0.6805020676,17.7329365119
0.4065307134,17.7417670357
0.1856714160,17.7454665595
0.4490601700,17.7628602920
0.5664506309,17.7725738531
-0.5857760037,17.7790831077
0.3765031348,17.7873997487
0.1898766026,17.7963482972
0.7718279168,17.8104827923
0.7542699445,17.8179144470
0.6564739443,17.8273723557
0.6122814064,17.8428993387
-0.1540319299,17.8499117243
0.4168051663,17.8610422030
-4.0575798820,17.8610978106
0.2519330685,17.8681595708
0.4255237266,17.8853773520
0.3570693646,17.8952601435
-0.0126415887,17.8971520716
0.5509950762,17.9117442433
0.2570344293,17.9242925711
0.1284988595,17.9346748702
-1.1552426553,17.9377081643
0.5961947536,17.9441350349
0.2624005988,17.9625718551
0.5399487171,17.9675732178
0.3282529899,17.9793427932
-0.0255359837,17.9860913334
0.2700706881,17.9976259846
0.8012240327,18.0107534707
0.4134618509,18.0189378539
-1.7610305017,18.0264329339
-5.7914372206,18.0290757573
0.1584548528,18.0386395845
0.4267695597,18.0471190974
0.1685591075,18.0576747856
0.6980590368,18.0645212977
0.7354871572,18.0809127904
0.4532349094,18.0897713415
0.2558886163,18.0953502969
-0.1907001907,18.1058815688
0.5562253357,18.1160211692
0.2923088761,18.1258419083
0.8878445974,18.1340696125
0.4245016180,18.1434319945
0.3342436232,18.1594894916
0.2029512494,18.1652300398
-0.8542942080,18.1667621621
0.5654443335,18.1793658195
0.1639435499,18.1903270582
0.4364556304,18.2006283126
0.5251486954,18.2086095283
0.7815419779,18.2153966466
0.6839287376,18.2311620951
0.4136677517,18.2389974552
0.4713422589,18.2473443956
0.5438198865,18.2575762797
-1.0999370577,18.2667774843
0.4374886057,18.2816091201
-0.6698633738,18.2780071357
-0.1780352869,18.2893682227
-0.1411949105,18.2999125056
0.8211870537,18.3123666713
0.4410072494,18.3258765081
-2.2157294033,18.3237517832
0.3918234599,18.3326547806
0.3167991892,18.3498276715
0.3510545594,18.3568960459
0.3147996542,18.3643421416
-0.7770850401,18.3769850023
0.0552032180,18.3809747027
0.4353245958,18.3947280633
0.2565618128,18.4018728212
0.5417301658,18.4090870031
0.7538459522,18.4255749827
0.6916758427,18.4335108433
-11.0229139675,18.4301768018
0.6010411058,18.4461782748
-1.2461397670,18.4486272442
0.1170661503,18.4617250460
0.2839804045,18.4722577911
0.7324136358,18.4781592890
-0.1390842586,18.4894752101
0.4922678028,18.5006947146
0.3994793068,18.5089707741
0.5036471878,18.5181866994
0.6460589399,18.5263955812
0.6582517751,18.5429454889
0.1103537048,18.5482210225
-15.5414211855,18.5472418413
0.4191201229,18.5566702689
-0.6066749255,18.5695088920
0.1714836835,18.5772611464
-2.6606863599,18.5822072720
0.5654750900,18.5903967505
0.6227307315,18.5977042618
0.4440182604,18.6125711347
0.8540248717,18.6218138579
0.2920032282,18.6288024429
0.7168965077,18.6391208614
-0.0289577564,18.6503858761
0.1302061601,18.6583914459
0.6289660894,18.6652981796
0.6979542278,18.6733678509
0.5418457333,18.6894772145
0.0933070516,18.6938864393
0.1340690532,18.7046523397
0.0418089026,18.7095144962
0.2163788629,18.7188592798
0.6630011895,18.7325184914
0.7034067906,18.7403476856
-0.7201694554,18.7469848207
-0.2854332009,18.7557613300
0.0157737408,18.7659593883
0.2788725008,18.7721658783
0.6674929014,18.7837930542
-0.0016309489,18.7874330823
0.6308589957,18.8035090303
0.4571160721,18.8114480652
-0.0068214250,18.8173606957
0.1318573867,18.8260745854
0.5523050899,18.8368341534
0.2391906534,18.8498790764
0.3248383168,18.8526069007
0.4352374642,18.8620075192
0.4673243504,18.8783089050
-5.0177995846,18.8786443604
0.3965298640,18.8839338839
0.2880118318,18.8944909881
0.5548903001,18.9019933050
0.5828194760,18.9154683432
0.7046699701,18.9241123698
0.8713755550,18.9313908655
0.2562003384,18.9466923819
-1.7274433170,18.9490067176
0.4056778708,18.9567033238
0.5377330018,18.9668846885
0.4748941380,18.9749972306
-1.0777293879,18.9875245480
0.6133806508,18.9942931086
0.2938704661,19.0001249479
0.5167921763,19.0105621924
0.5634058028,19.0237636928
-0.2622567914,19.0328610359
-6.8308664418,19.0341138690
0.4498942413,19.0403420701
0.3326019704,19.0464158191
0.6706364230,19.0626516920
0.3539140833,19.0732677576
-0.2269219756,19.0725466609
0.5009056516,19.0864255554
-0.0933034452,19.0944120393
0.7404180810,19.1052029241
0.7089853555,19.1133475308
0.3891805993,19.1201474304
0.0579481162,19.1337594815
0.6856956800,19.1393569519
0.0243636130,19.1494393412
0.6522518293,19.1554485526
-0.1287741930,19.1660656213
-0.0896848837,19.1759693566
0.7338886603,19.1822662385
0.3748576764,19.1898057005
0.1047355205,19.2015988160
0.0221144742,19.2100411913
-0.0922518978,19.2168714662
0.4319849274,19.2235614857
0.8999687672,19.2316277638
0.8334087787,19.2465161311
0.7029745160,19.2537973381
0.4603875039,19.2618452792
0.1912698826,19.2709724603
0.3011205129,19.2815214324
0.3526792459,19.2943512188
-3.0477539093,19.2915589328
0.2074539145,19.2984078857
-0.6279916318,19.3102764297
0.3704932629,19.3212190456
0.4464602476,19.3267961985
0.5481279125,19.3385564759
-0.1908927173,19.3452154613
0.5377729289,19.3611933317
-1.3747905558,19.3588319958
0.5153227452,19.3710399691
-0.6572683811,19.3757821744
0.7939977673,19.3897247872
0.2401445582,19.3994054613
0.2890466269,19.4067282055
0.3617591409,19.4138631383
0.3884976368,19.4328736620
-0.9481137614,19.4282620952
-11.4537990889,19.4363974915
0.5791334093,19.4395009062
0.5469736937,19.4515080446
0.3217168685,19.4652017291
-0.8113824997,19.4664858482
0.6761028866,19.4776033173
0.6363342432,19.4841541447
0.5455693795,19.4991741734
0.6143629299,19.5061408832
0.4477440661,19.5153351849
-0.8893978152,19.5240127223
0.1441513168,19.5283952601
0.3408912210,19.5423222191
0.5562724371,19.5473110480
-16.4824680281,19.5505710250
0.6155944301,19.5558605060
0.3963823565,19.5694967426
0.6617434841,19.5767008279
0.0810977954,19.5864654234
0.6686545389,19.5927456518
-2.4553759422,19.6032031540
0.3549724497,19.6092439964
0.5151965555,19.6187741064
0.0771518625,19.6223523149
0.2375313409,19.6343562486
0.5979134683,19.6434075537
0.6067574425,19.6529007707
0.6603431456,19.6601622292
0.5377087721,19.6675546228
0.8251825895,19.6820434708
0.2260732630,19.6876127323
-0.1112555987,19.6946894647
0.2558524852,19.7013901318
0.3848172650,19.7124608653
0.1626314083,19.7227867221
-0.0774292215,19.7282448808
0.5883555013,19.7325996611
0.3824500093,19.7479522288
0.3900164455,19.7580318308
-0.7073742884,19.7576663601
-0.1939948816,19.7696385646
0.4203884546,19.7742187046
0.3220713943,19.7884101028
0.6628808309,19.7956743430
0.0232417383,19.8039626608
-0.4313277671,19.8066760837
0.5870710507,19.8208593973
0.2818238993,19.8265259946
0.9468660132,19.8364736104
0.5785287041,19.8444659320
-0.3860961836,19.8581111322
0.1010008045,19.8628599597
0.3254698520,19.8687710881
-1.2206221128,19.8795098663
-0.0961366070,19.8843426458
-3.2581295602,19.8936651158
0.3412667628,19.8976813077
0.2408174092,19.9063258948
0.7139835749,19.9121986431
0.5782740754,19.9277141786
0.4004273861,19.9338655820
0.2529415007,19.9408508908
0.6389075842,19.9489794356
0.5373963523,19.9594972589
0.6289091846,19.9710730048
0.5469019513,19.9768649046
-0.2231590484,19.9868037875
-2.5462227883,19.9857003598
0.6512032836,19.9999607731
0.0974519718,20.0075615197
0.0388524976,20.0162691480
0.4059657317,20.0206765889
0.7039478151,20.0362246481
0.3852153402,20.0436698630
-7.0162661587,20.0415388175
0.5416343283,20.0496441861
0.3521629566,20.0624078202
0.2070001196,20.0702810141
0.1644462051,20.0795717936
0.3141735570,20.0846027498
0.2115956256,20.0914257294
0.5309738295,20.1045410330
0.9654077721,20.1112897395
0.1009112577,20.1209494910
0.3413359238,20.1258900152
0.2284342095,20.1372552591
0.0200282050,20.1443981909
0.7424469654,20.1512799028
0.6596758759,20.1581018215
0.6211012184,20.1723121989
-0.1827745577,20.1788573042
-0.0095428793,20.1843954013
-0.1110963400,20.1909195466
0.5019837194,20.1983105709
0.4244056428,20.2152873585
-0.0334219515,20.2128382353
0.6223207606,20.2231161181
0.2272444603,20.2325159651
0.5218333169,20.2437454138
0.0250177841,20.2486388651
0.4084023232,20.2584622406
0.5569834949,20.2625561200
0.1744092926,20.2753969183
0.7162324256,20.2835329801
0.6911662953,20.2903428043
0.3062255794,20.3003587603
0.2850919884,20.3095589267
-5.2927947637,20.3102845043
0.2990637151,20.3206428220
0.3057531029,20.3252722609
0.7696164559,20.3331760980
0.7717989968,20.3477640485
0.5187717716,20.3541335885
0.2285554311,20.3632769392
0.0445133077,20.3698638096
-1.8080961552,20.3775697080
0.1184103151,20.3842038054
0.7330604171,20.3935508134
0.0989993780,20.3986758098
0.1481087775,20.4114674078
0.5304693875,20.4213410053
-1.4419014507,20.4231992021
0.4924465862,20.4330309523
0.3935735203,20.4396666478
-12.0623975204,20.4420511565
0.7113170652,20.4539102791
0.6266553051,20.4602464965
0.5329151105,20.4684683867
-0.8026690686,20.4782637519
0.5693684182,20.4840411666
0.5017391069,20.4953958217
0.2611292661,20.5020031958
-0.1578583070,20.5061494940
0.3752109626,20.5203897083
0.4486279136,20.5270847652
0.1588060347,20.5319978811
0.8256735703,20.5422650960
0.2605612266,20.5535190764
-17.1851135386,20.5534623882
0.3564191045,20.5614316327
0.5062916881,20.5697312406
-0.3810133729,20.5712388542
0.1108138033,20.5870555765
0.4213183670,20.5914046391
0.1993420273,20.6016711366
0.0895299184,20.6064031662
0.1759797413,20.6149714117
0.4135871741,20.6284163227
0.2070068032,20.6320387121
-0.3316619129,20.6392930335
-0.6218280561,20.6448579943
0.3569383869,20.6548881844
0.6193784316,20.6621331157
0.7751782913,20.6711041573
0.8500868324,20.6773185407
0.7589714575,20.6906050284
0.3376390863,20.6981328436
0.4312693856,20.7022737748
0.1873060187,20.7115840166
0.2232127836,20.7198863113
0.0384966968,20.7286178557
0.6817064618,20.7364520286
-0.9670538590,20.7428818371
0.0696594956,20.7455376495
0.6605987979,20.7604207714
0.3724962411,20.7651833624
0.1787332758,20.7755628692
0.0587152364,20.7791500896
-0.2429853456,20.7899206135
0.2726164523,20.7992073759
-0.4317625571,20.8028004567
0.7033986274,20.8081911340
0.4008625487,20.8215161475
0.3723198452,20.8284524640
0.5545125097,20.8363330429
0.4562005447,20.8461876347
-0.3238783434,20.8470938166
0.2946534869,20.8626895915
0.4502587483,20.8678311164
-0.0635881319,20.8740366136
0.2442917432,20.8821687814
0.7216901927,20.8938289361
-4.8103564562,20.8944209595
-0.0263068800,20.9053647742
0.3963384075,20.9081635001
-0.0778808018,20.9151250058
0.6316961965,20.9280183795
0.7342636459,20.9351477486
0.2542628697,20.9426593141
0.2699013065,20.9516264777
-0.6547410058,20.9554958897
0.7611299477,20.9663503874
0.6903381726,20.9735947752
0.6944355014,20.9800341027
0.6680430027,20.9932882132
0.5433942995,21.0002373629
0.3585524829,21.0112099212
-4.1552797154,21.0088273830
-0.2759803909,21.0144005906
-0.1907412070,21.0266382244
0.4642342293,21.0357751554
0.5312379123,21.0404057920
0.2742775649,21.0514202010
-5.6578945949,21.0536821876
0.4453628203,21.0620712292
-0.0385788151,21.0694589904
0.3842066595,21.0756538618
0.7478304476,21.0822756208
0.5349194852,21.0964213551
0.5284014994,21.1005500828
0.7254732413,21.1086655987
0.2409166904,21.1170806127
0.2809472955,21.1250928097
-0.0929087499,21.1330422590
0.7195102093,21.1392283201
0.7119292849,21.1458318968
0.0317398845,21.1564650582
0.3954099010,21.1648115849
0.5351349064,21.1692290401
0.4307456410,21.1802305547
0.0574556601,21.1832392038
-0.0002764140,21.1958075116
-0.0076101560,21.2017205006
0.4636858717,21.2068689412
0.3501672762,21.2134428069
0.6040979402,21.2265070569
-0.4112250248,21.2318275637
-0.0678670514,21.2385179019
0.4630965097,21.2435007450
0.6178757875,21.2515437297
0.8024943436,21.2641047032
0.7602404955,21.2706622740
-0.0694920675,21.2772202194
0.1912134299,21.2843934039
0.0111877007,21.2951548973
-0.1813947973,21.2991999142
0.2988333465,21.3087964334
0.4746198241,21.3118757952
0.4870736662,21.3268757214
-5.4751241807,21.3258323944
0.6114550845,21.3341009957
0.2905269879,21.3411803941
0.4387073905,21.3492982200
0.2836064929,21.3577439055
0.8179718432,21.3681526604
0.2745636378,21.3736293026
0.4512660655,21.3798554515
0.1770183546,21.3933158690
0.4568952536,21.3968429656
0.4636966175,21.4069615900
0.6369395357,21.4139534637
-4.3521044690,21.4153120561
0.2902215080,21.4274257331
0.3910326742,21.4345585253
0.6630593797,21.4399683541
-12.1039871244,21.4473626663
0.2977689313,21.4517289512
-0.1375899584,21.4597252018
0.2483338025,21.4657054355
0.6270661031,21.4737624233
0.5632787284,21.4802965719
0.5800032320,21.4944191230
0.3164226630,21.4999514367
-0.9438487962,21.5028480221
0.6503258394,21.5109838128
0.5826537158,21.5216436554
0.2206631925,21.5304852351
0.7498518440,21.5369089162
0.4483890784,21.5431652878
0.3261660748,21.5578885889
-17.7857275037,21.5563686901
-0.9366034434,21.5570652067
0.6418111171,21.5661485898
0.2022089603,21.5756093152
0.4750635349,21.5801469690
0.5658754351,21.5930055965
0.5178233348,21.5991609956
0.6320998666,21.6055330367
-0.4605018121,21.6145718237
0.4874298568,21.6244091841
-0.7993260216,21.6246943941
0.6514435216,21.6360093356
0.3756830160,21.6417722255
-0.2644617199,21.6505182375
0.3543038365,21.6609758707
0.3462142563,21.6635310321
0.1303808139,21.6712330805
0.3953697830,21.6792847150
0.4148619528,21.6882817269
0.4632308595,21.6959643301
0.3375501149,21.7020075232
0.7702820276,21.7069834225
0.8556577633,21.7201374074
0.5911572656,21.7268429938
0.3700596136,21.7333227659
0.3134531919,21.7409987346
-0.2052174434,21.7490452086
-2.1326403360,21.7546894693
0.4035230747,21.7600420891
0.7650474040,21.7656667490
0.3702737588,21.7746282631
0.4263970728,21.7854293109
0.5827759467,21.7906288883
0.4414437549,21.8014862094
-0.3418886172,21.8039536591
-0.6749609518,21.8093580275
0.7076978373,21.8209854884
0.4880456168,21.8278883139
0.3579812366,21.8330321313
-0.5689029175,21.8433332875
0.3950676828,21.8477110014
0.3759686781,21.8574687671
0.4510668221,21.8630369927
0.6909667195,21.8697467078
0.1807174208,21.8830004178
0.5213007656,21.8884353041
-0.2039715129,21.8943286740
-4.5089777926,21.8965949577
0.6025774980,21.9029897054
0.5188930663,21.9147954569
-1.9958994384,21.9205691095
0.7533903927,21.9252027690
0.6619012873,21.9312927578
0.2445052965,21.9432856683
0.6127099750,21.9498535235
0.3010093188,21.9570305404
0.2897674629,21.9631403480
0.5978310172,21.9701166181
0.3837202535,21.9827495103
0.4337389980,21.9866812580
0.3588232137,21.9943326648
-0.7729549370,21.9992200431
0.4537929182,22.0098680309
0.1998339208,22.0163203354
0.4753160491,22.0258965792
-5.9404886049,22.0299023296
0.1221623508,22.0292618945
0.1947872073,22.0436507661
-0.5303928317,22.0494494829
0.7091968271,22.0528365397
0.4799401558,22.0638970204
0.1683261560,22.0731987560
-3.4489894475,22.0765729923
0.4306780620,22.0822222003
0.5681938752,22.0887538415
0.5362053445,22.0950247149
0.9001221782,22.1075307670
0.6377900411,22.1130629415
0.6648057333,22.1209338066
0.4062215650,22.1275386962
0.2383157915,22.1353652639
0.4391553252,22.1444612049
0.5025763859,22.1497200266
0.4201521001,22.1545633962
0.3968768233,22.1655734375
0.5276149753,22.1748255509
-0.6409370149,22.1760008494
0.3381223992,22.1845959484
0.8103667186,22.1904045892
0.3233156687,22.2028640451
0.4413994255,22.2091430345
-0.1525739903,22.2136694210
0.1232476104,22.2192960613
-0.3753699038,22.2291841541
0.4929508034,22.2339935075
0.4955991922,22.2447070105
0.2075513710,22.2476372810
0.4202689516,22.2547591732
0.4397081699,22.2673534444
0.1963098420,22.2721328374
0.1487007756,22.2762783991
0.5559614819,22.2855667511
-0.0563251539,22.2923792450
0.6016699376,22.3013908800
0.3955047648,22.3088474863
